device_id,user_id,device_type,os_version,first_used_date
D0010120,U004939,Mobile - Android,v1,2026-02-05
D0010121,U004940,Desktop - Web,v3,2022-03-18
D0010122,U004941,Mobile - Android,v3,2023-12-23
D0010123,U004942,Mobile - iOS,v3,2025-12-17
D0010124,U004943,Mobile - Android,v3,2024-11-01
D0010125,U004943,Smart TV,latest,2024-10-29
D0010126,U004943,Mobile - iOS,v2,2024-10-28
D0010127,U004944,Gaming Console,latest,2024-01-11
D0010128,U004945,Mobile - iOS,latest,2024-07-20
D0010129,U004946,Tablet,latest,2026-03-29
D0010130,U004946,Smart TV,v2,2026-03-20
D0010131,U004947,Mobile - iOS,v3,2026-07-05
D0010132,U004947,Smart TV,v1,2026-06-18
D0010133,U004947,Mobile - Android,v3,2026-07-06
D0010134,U004948,Mobile - iOS,v3,2025-01-28
D0010135,U004948,Smart TV,v3,2025-01-30
D0010136,U004949,Gaming Console,latest,2023-04-26
D0010137,U004949,Tablet,v2,2023-04-22
D0010138,U004949,Smart TV,v2,2023-04-22
D0010139,U004949,Mobile - iOS,v3,2023-04-28
D0010140,U004950,Gaming Console,latest,2026-02-22
D0010141,U004950,Mobile - Android,latest,2026-02-23
D0010142,U004950,Tablet,latest,2026-02-13
D0010143,U004950,Desktop - Web,v2,2026-02-20
D0010144,U004951,Tablet,v3,2024-05-17
D0010145,U004951,Smart TV,v2,2024-05-12
D0010146,U004952,Smart TV,v1,2026-04-09
D0010147,U004952,Tablet,latest,2026-04-11
D0010148,U004952,Desktop - Web,v2,2026-03-29
D0010149,U004953,Mobile - Android,v1,2024-06-16
D0010150,U004953,Gaming Console,v2,2024-06-17
D0010151,U004954,Gaming Console,v3,2022-05-11
D0010152,U004955,Mobile - Android,v3,2025-12-01
D0010153,U004955,Mobile - iOS,latest,2025-12-01
D0010154,U004956,Mobile - Android,latest,2025-08-24
D0010155,U004956,Desktop - Web,v1,2025-09-01
D0010156,U004956,Mobile - iOS,v2,2025-08-30
D0010157,U004957,Mobile - iOS,latest,2026-05-10
D0010158,U004957,Desktop - Web,latest,2026-05-13
D0010159,U004958,Gaming Console,v2,2025-12-20
D0010160,U004958,Smart TV,v2,2025-12-16
D0010161,U004959,Mobile - Android,v1,2026-06-21
D0010162,U004960,Tablet,latest,2026-01-06
D0010163,U004960,Mobile - Android,v1,2025-12-31
D0010164,U004960,Mobile - iOS,v2,2026-01-08
D0010165,U004961,Mobile - Android,v1,2025-07-14
D0010166,U004961,Tablet,v1,2025-06-28
D0010167,U004961,Gaming Console,v2,2025-07-06
D0010168,U004962,Smart TV,v3,2024-06-16
D0010169,U004963,Tablet,latest,2025-07-11
D0010170,U004963,Smart TV,v1,2025-07-18
D0010171,U004963,Gaming Console,latest,2025-07-09
D0010172,U004964,Gaming Console,v2,2026-03-16
D0010173,U004964,Smart TV,v1,2026-03-17
D0010174,U004965,Mobile - iOS,v2,2024-12-06
D0010175,U004965,Mobile - Android,v1,2024-12-19
D0010176,U004966,Mobile - iOS,latest,2026-06-27
D0010177,U004967,Mobile - Android,v2,2024-06-27
D0010178,U004967,Desktop - Web,v2,2024-06-24
D0010179,U004967,Smart TV,v2,2024-06-20
D0010180,U004967,Mobile - iOS,v1,2024-06-09
D0010181,U004968,Gaming Console,v1,2024-12-24
D0010182,U004968,Mobile - iOS,v3,2024-12-11
D0010183,U004969,Mobile - iOS,v3,2025-06-05
D0010184,U004969,Mobile - Android,latest,2025-05-21
D0010185,U004970,Smart TV,v1,2025-04-10
D0010186,U004970,Mobile - iOS,v3,2025-04-05
D0010187,U004970,Desktop - Web,latest,2025-04-07
D0010188,U004971,Mobile - Android,v2,2025-04-03
D0010189,U004972,Gaming Console,v1,2025-03-18
D0010190,U004972,Mobile - Android,v1,2025-03-22
D0010191,U004972,Mobile - iOS,v1,2025-03-18
D0010192,U004973,Desktop - Web,v2,2025-07-04
D0010193,U004974,Smart TV,v1,2024-11-12
D0010194,U004975,Gaming Console,latest,2025-05-16
D0010195,U004975,Desktop - Web,v2,2025-05-05
D0010196,U004976,Tablet,v2,2023-03-02
D0010197,U004977,Mobile - Android,v1,2026-03-13
D0010198,U004978,Mobile - Android,v2,2024-06-09
D0010199,U004979,Smart TV,latest,2026-06-04
D0010200,U004979,Mobile - iOS,v2,2026-06-01
D0010201,U004980,Mobile - Android,v3,2024-03-24
D0010202,U004980,Mobile - iOS,latest,2024-03-23
D0010203,U004981,Mobile - Android,latest,2025-02-21
D0010204,U004981,Mobile - iOS,latest,2025-03-10
D0010205,U004981,Gaming Console,v3,2025-02-20
D0010206,U004982,Gaming Console,latest,2026-02-08
D0010207,U004983,Mobile - iOS,v1,2025-04-10
D0010208,U004984,Mobile - Android,v3,2024-02-02
D0010209,U004985,Gaming Console,v1,2025-11-06
D0010210,U004986,Mobile - Android,v3,2024-11-18
D0010211,U004986,Desktop - Web,v1,2024-11-19
D0010212,U004986,Smart TV,v2,2024-11-10
D0010213,U004987,Gaming Console,v3,2025-10-10
D0010214,U004987,Mobile - iOS,v3,2025-09-30
D0010215,U004987,Desktop - Web,v1,2025-10-01
D0010216,U004988,Tablet,v2,2026-06-30
D0010217,U004989,Mobile - iOS,v1,2025-01-31
D0010218,U004990,Mobile - Android,v2,2022-02-21
D0010219,U004991,Tablet,v2,2023-12-06
D0010220,U004991,Smart TV,v3,2023-11-29
D0010221,U004992,Smart TV,v3,2026-01-10
D0010222,U004992,Desktop - Web,latest,2026-01-24
D0010223,U004992,Mobile - Android,v1,2026-01-16
D0010224,U004992,Tablet,v2,2026-01-13
D0010225,U004993,Mobile - iOS,v1,2023-06-11
D0010226,U004993,Mobile - Android,v1,2023-05-28
D0010227,U004993,Desktop - Web,latest,2023-06-15
D0010228,U004994,Mobile - iOS,latest,2026-02-16
D0010229,U004995,Desktop - Web,v1,2024-02-22
D0010230,U004996,Tablet,latest,2026-04-17
D0010231,U004997,Smart TV,v1,2026-02-07
D0010232,U004997,Desktop - Web,v1,2026-01-19
D0010233,U004998,Mobile - iOS,v1,2024-07-23
D0010234,U004998,Gaming Console,v1,2024-08-08
D0010235,U004998,Desktop - Web,v1,2024-07-27
D0010236,U004999,Mobile - Android,v3,2026-04-26
D0010237,U004999,Mobile - iOS,v3,2026-05-10
D0010238,U004999,Smart TV,latest,2026-05-03
D0010239,U005000,Tablet,v1,2025-09-15
D0010240,U005000,Mobile - iOS,v3,2025-09-06
D0010241,U005001,Desktop - Web,latest,2023-05-02
D0010242,U005001,Mobile - iOS,latest,2023-04-24
D0010243,U005002,Mobile - Android,v1,2026-01-18
D0010244,U005003,Smart TV,v3,2026-05-23
D0010245,U005003,Mobile - iOS,v1,2026-05-15
D0010246,U005004,Gaming Console,v1,2026-03-06
D0010247,U005004,Desktop - Web,v3,2026-02-25
D0010248,U005004,Mobile - iOS,v3,2026-03-15
D0010249,U005004,Tablet,v1,2026-03-03
D0010250,U005005,Gaming Console,v2,2026-05-01
D0010251,U005005,Desktop - Web,v1,2026-05-01
D0010252,U005005,Mobile - Android,v3,2026-04-16
D0010253,U005006,Tablet,latest,2025-08-07
D0010254,U005006,Desktop - Web,v2,2025-08-11
D0010255,U005006,Gaming Console,latest,2025-08-05
D0010256,U005007,Mobile - iOS,v1,2025-02-13
D0010257,U005007,Desktop - Web,latest,2025-02-14
D0010258,U005007,Smart TV,v3,2025-02-19
D0010259,U005008,Gaming Console,latest,2022-09-11
D0010260,U005009,Gaming Console,v3,2023-05-23
D0010261,U005009,Smart TV,v3,2023-05-17
D0010262,U005010,Desktop - Web,latest,2024-07-04
D0010263,U005010,Mobile - Android,v2,2024-06-28
D0010264,U005011,Desktop - Web,v1,2025-04-25
D0010265,U005011,Mobile - iOS,v1,2025-04-23
D0010266,U005012,Smart TV,v2,2023-02-13
D0010267,U005012,Desktop - Web,v1,2023-02-26
D0010268,U005012,Tablet,v3,2023-02-25
D0010269,U005013,Desktop - Web,v2,2026-02-09
D0010270,U005013,Tablet,v2,2026-01-31
D0010271,U005013,Smart TV,v3,2026-02-09
D0010272,U005013,Mobile - Android,v3,2026-02-06
D0010273,U005014,Desktop - Web,latest,2024-02-25
D0010274,U005015,Smart TV,v1,2022-10-30
D0010275,U005015,Gaming Console,v1,2022-11-10
D0010276,U005016,Smart TV,v2,2025-08-26
D0010277,U005017,Gaming Console,v3,2025-06-06
D0010278,U005017,Smart TV,v1,2025-06-02
D0010279,U005018,Desktop - Web,v1,2026-01-06
D0010280,U005019,Smart TV,v2,2024-10-18
D0010281,U005019,Tablet,v1,2024-10-14
D0010282,U005019,Gaming Console,v3,2024-10-04
D0010283,U005020,Desktop - Web,v1,2026-03-15
D0010284,U005020,Mobile - iOS,v2,2026-03-14
D0010285,U005020,Smart TV,latest,2026-03-30
D0010286,U005021,Mobile - Android,latest,2024-03-05
D0010287,U005022,Desktop - Web,v3,2026-04-09
D0010288,U005023,Tablet,v3,2026-06-29
D0010289,U005023,Desktop - Web,latest,2026-06-27
D0010290,U005023,Mobile - Android,latest,2026-06-29
D0010291,U005024,Smart TV,v2,2024-06-26
D0010292,U005024,Tablet,v1,2024-06-26
D0010293,U005025,Desktop - Web,v1,2025-10-30
D0010294,U005026,Gaming Console,v2,2023-04-21
D0010295,U005026,Mobile - iOS,latest,2023-05-01
D0010296,U005027,Smart TV,v2,2025-07-23
D0010297,U005028,Gaming Console,v1,2024-08-19
D0010298,U005028,Desktop - Web,v1,2024-08-14
D0010299,U005028,Tablet,latest,2024-08-25
D0010300,U005029,Tablet,v3,2023-06-12
D0010301,U005030,Mobile - iOS,latest,2024-10-30
D0010302,U005030,Gaming Console,v1,2024-10-28
D0010303,U005030,Tablet,v1,2024-10-31
D0010304,U005030,Desktop - Web,latest,2024-10-29
D0010305,U005031,Tablet,v2,2022-07-31
D0010306,U005032,Desktop - Web,v1,2026-04-04
D0010307,U005033,Gaming Console,v2,2025-07-31
D0010308,U005033,Desktop - Web,latest,2025-07-27
D0010309,U005033,Mobile - Android,v2,2025-07-27
D0010310,U005034,Mobile - Android,v3,2022-08-28
D0010311,U005035,Desktop - Web,v2,2025-07-30
D0010312,U005035,Mobile - iOS,v3,2025-07-23
D0010313,U005035,Tablet,v3,2025-07-23
D0010314,U005036,Mobile - Android,latest,2024-11-16
D0010315,U005036,Tablet,latest,2024-11-24
D0010316,U005037,Gaming Console,v1,2025-06-23
D0010317,U005038,Mobile - iOS,v1,2025-11-21
D0010318,U005038,Tablet,v3,2025-11-15
D0010319,U005039,Mobile - iOS,v2,2025-01-15
D0010320,U005039,Gaming Console,v3,2025-01-10
D0010321,U005039,Smart TV,latest,2025-01-12
D0010322,U005040,Mobile - Android,v3,2024-06-21
D0010323,U005040,Smart TV,v2,2024-07-09
D0010324,U005041,Tablet,latest,2026-04-23
D0010325,U005041,Smart TV,v1,2026-04-30
D0010326,U005041,Gaming Console,v3,2026-05-05
D0010327,U005042,Mobile - Android,v2,2025-11-29
D0010328,U005042,Gaming Console,latest,2025-12-08
D0010329,U005043,Gaming Console,v3,2025-06-08
D0010330,U005044,Desktop - Web,v2,2026-06-17
D0010331,U005045,Smart TV,v3,2023-05-01
D0010332,U005045,Desktop - Web,latest,2023-05-05
D0010333,U005046,Mobile - iOS,v2,2025-03-08
D0010334,U005047,Mobile - iOS,v3,2025-10-11
D0010335,U005047,Mobile - Android,latest,2025-10-17
D0010336,U005048,Smart TV,latest,2023-12-02
D0010337,U005048,Gaming Console,v3,2023-12-08
D0010338,U005048,Mobile - iOS,v1,2023-12-10
D0010339,U005048,Mobile - Android,latest,2023-12-12
D0010340,U005049,Mobile - iOS,v1,2023-04-15
D0010341,U005049,Mobile - Android,v3,2023-04-13
D0010342,U005050,Mobile - Android,v1,2024-08-27
D0010343,U005050,Tablet,latest,2024-08-26
D0010344,U005051,Desktop - Web,v1,2026-06-01
D0010345,U005052,Gaming Console,v1,2022-08-12
D0010346,U005052,Smart TV,v1,2022-08-13
D0010347,U005053,Tablet,v2,2026-04-20
D0010348,U005054,Desktop - Web,v3,2025-02-02
D0010349,U005055,Tablet,v3,2025-08-04
D0010350,U005055,Desktop - Web,v1,2025-07-27
D0010351,U005056,Tablet,v1,2025-04-26
D0010352,U005057,Smart TV,latest,2025-05-06
D0010353,U005058,Mobile - Android,v1,2024-01-19
D0010354,U005059,Gaming Console,v3,2024-12-27
D0010355,U005059,Desktop - Web,latest,2024-12-20
D0010356,U005059,Tablet,v1,2024-12-30
D0010357,U005060,Desktop - Web,v2,2025-12-19
D0010358,U005061,Mobile - Android,v1,2023-05-27
D0010359,U005062,Mobile - iOS,v2,2026-05-23
D0010360,U005062,Smart TV,v2,2026-05-21
D0010361,U005063,Mobile - iOS,v1,2026-01-10
D0010362,U005063,Smart TV,v1,2026-01-03
D0010363,U005063,Mobile - Android,v3,2026-01-02
D0010364,U005064,Mobile - Android,latest,2025-08-16
D0010365,U005065,Desktop - Web,latest,2024-07-27
D0010366,U005065,Gaming Console,latest,2024-07-21
D0010367,U005066,Tablet,v1,2025-10-08
D0010368,U005067,Tablet,v2,2025-08-18
D0010369,U005068,Smart TV,v1,2025-02-09
D0010370,U005069,Mobile - Android,v1,2024-04-10
D0010371,U005070,Tablet,v3,2022-12-05
D0010372,U005070,Smart TV,v3,2022-12-18
D0010373,U005071,Mobile - iOS,v1,2022-12-16
D0010374,U005072,Mobile - Android,latest,2024-11-13
D0010375,U005072,Smart TV,latest,2024-11-13
D0010376,U005073,Smart TV,v2,2025-09-17
D0010377,U005074,Smart TV,v2,2024-03-04
D0010378,U005075,Desktop - Web,v1,2026-02-13
D0010379,U005076,Mobile - Android,v3,2025-02-21
D0010380,U005076,Smart TV,v2,2025-02-17
D0010381,U005077,Desktop - Web,v2,2025-02-16
D0010382,U005077,Tablet,latest,2025-03-04
D0010383,U005077,Mobile - Android,v1,2025-02-21
D0010384,U005077,Smart TV,v3,2025-02-18
D0010385,U005078,Tablet,v2,2024-08-18
D0010386,U005078,Gaming Console,v2,2024-08-22
D0010387,U005078,Desktop - Web,v3,2024-08-29
D0010388,U005079,Gaming Console,latest,2025-12-29
D0010389,U005079,Mobile - Android,v3,2026-01-15
D0010390,U005080,Gaming Console,latest,2026-01-15
D0010391,U005081,Tablet,v2,2023-11-16
D0010392,U005082,Mobile - Android,v2,2025-07-14
D0010393,U005083,Gaming Console,v1,2025-12-24
D0010394,U005084,Tablet,v3,2025-03-18
D0010395,U005084,Smart TV,latest,2025-03-12
D0010396,U005085,Gaming Console,v3,2026-04-15
D0010397,U005086,Gaming Console,v3,2025-05-27
D0010398,U005086,Smart TV,latest,2025-06-09
D0010399,U005086,Desktop - Web,v1,2025-06-08
D0010400,U005087,Mobile - iOS,v2,2025-11-20
D0010401,U005088,Desktop - Web,v2,2024-11-11
D0010402,U005088,Smart TV,v3,2024-10-30
D0010403,U005089,Tablet,latest,2024-04-02
D0010404,U005090,Gaming Console,v2,2025-11-06
D0010405,U005090,Smart TV,v2,2025-10-22
D0010406,U005091,Desktop - Web,v2,2026-06-10
D0010407,U005091,Smart TV,v2,2026-06-18
D0010408,U005092,Mobile - iOS,latest,2024-11-03
D0010409,U005092,Gaming Console,latest,2024-10-26
D0010410,U005092,Mobile - Android,latest,2024-10-25
D0010411,U005093,Tablet,v2,2025-08-16
D0010412,U005093,Mobile - iOS,v1,2025-08-14
D0010413,U005094,Desktop - Web,latest,2023-06-19
D0010414,U005094,Mobile - iOS,v3,2023-06-22
D0010415,U005095,Smart TV,v3,2024-12-16
D0010416,U005096,Smart TV,latest,2026-04-02
D0010417,U005097,Tablet,v2,2026-06-03
D0010418,U005097,Gaming Console,v1,2026-06-20
D0010419,U005097,Mobile - iOS,v3,2026-06-20
D0010420,U005098,Mobile - iOS,v3,2025-11-21
D0010421,U005098,Desktop - Web,v3,2025-12-08
D0010422,U005099,Gaming Console,latest,2026-02-20
D0010423,U005100,Tablet,latest,2025-12-26
D0010424,U005100,Smart TV,v3,2025-12-24
D0010425,U005100,Mobile - iOS,v2,2025-12-23
D0010426,U005101,Gaming Console,v1,2026-07-02
D0010427,U005102,Gaming Console,latest,2024-08-06
D0010428,U005102,Mobile - iOS,v3,2024-08-04
D0010429,U005102,Mobile - Android,v1,2024-08-17
D0010430,U005103,Gaming Console,v3,2023-01-09
D0010431,U005104,Mobile - Android,latest,2025-09-25
D0010432,U005104,Gaming Console,v3,2025-09-21
D0010433,U005104,Tablet,v1,2025-09-29
D0010434,U005105,Mobile - Android,v2,2026-02-15
D0010435,U005106,Desktop - Web,v2,2024-12-31
D0010436,U005107,Desktop - Web,latest,2025-12-20
D0010437,U005107,Mobile - iOS,v3,2025-12-11
D0010438,U005107,Gaming Console,v2,2025-12-09
D0010439,U005107,Smart TV,v1,2025-12-21
D0010440,U005108,Gaming Console,v3,2023-08-05
D0010441,U005109,Mobile - Android,v3,2024-04-26
D0010442,U005109,Tablet,v3,2024-04-29
D0010443,U005110,Mobile - iOS,v1,2025-09-03
D0010444,U005111,Mobile - Android,latest,2026-07-11
D0010445,U005111,Gaming Console,v1,2026-07-09
D0010446,U005111,Smart TV,latest,2026-07-12
D0010447,U005112,Gaming Console,latest,2023-12-14
D0010448,U005112,Desktop - Web,latest,2023-12-14
D0010449,U005112,Mobile - Android,v3,2023-12-16
D0010450,U005113,Smart TV,v1,2026-04-23
D0010451,U005114,Tablet,v3,2024-03-04
D0010452,U005114,Smart TV,latest,2024-03-01
D0010453,U005115,Tablet,v2,2025-10-22
D0010454,U005116,Mobile - Android,latest,2025-07-07
D0010455,U005117,Gaming Console,v1,2026-01-03
D0010456,U005117,Smart TV,latest,2026-01-03
D0010457,U005118,Mobile - Android,v3,2025-09-27
D0010458,U005118,Tablet,latest,2025-10-05
D0010459,U005119,Smart TV,latest,2025-06-12
D0010460,U005120,Mobile - iOS,v3,2024-01-29
D0010461,U005120,Smart TV,v2,2024-01-26
D0010462,U005121,Mobile - Android,v3,2023-04-20
D0010463,U005121,Smart TV,latest,2023-04-05
D0010464,U005121,Desktop - Web,latest,2023-04-16
D0010465,U005122,Gaming Console,v2,2025-09-29
D0010466,U005122,Tablet,v2,2025-09-29
D0010467,U005123,Tablet,v3,2022-03-15
D0010468,U005123,Smart TV,v2,2022-03-28
D0010469,U005123,Mobile - iOS,latest,2022-03-15
D0010470,U005124,Desktop - Web,v1,2026-03-31
D0010471,U005124,Mobile - iOS,v1,2026-03-24
D0010472,U005125,Desktop - Web,v2,2026-01-06
D0010473,U005125,Mobile - Android,v3,2026-01-14
D0010474,U005126,Desktop - Web,latest,2023-05-21
D0010475,U005126,Gaming Console,v3,2023-05-26
D0010476,U005127,Gaming Console,v3,2026-05-13
D0010477,U005127,Mobile - Android,v3,2026-05-12
D0010478,U005128,Gaming Console,v1,2024-10-09
D0010479,U005128,Tablet,v2,2024-10-20
D0010480,U005129,Smart TV,v3,2026-04-26
D0010481,U005129,Mobile - iOS,latest,2026-04-22
D0010482,U005129,Tablet,latest,2026-05-08
D0010483,U005130,Mobile - iOS,v1,2025-09-21
D0010484,U005130,Tablet,v3,2025-09-19
D0010485,U005130,Mobile - Android,v1,2025-09-16
D0010486,U005131,Desktop - Web,latest,2023-07-07
D0010487,U005132,Desktop - Web,v2,2023-02-17
D0010488,U005132,Smart TV,v1,2023-02-16
D0010489,U005133,Smart TV,v2,2025-05-29
D0010490,U005133,Desktop - Web,v2,2025-05-28
D0010491,U005133,Gaming Console,v2,2025-06-02
D0010492,U005133,Mobile - Android,v1,2025-05-22
D0010493,U005134,Smart TV,v1,2024-05-06
D0010494,U005135,Desktop - Web,v3,2024-12-29
D0010495,U005136,Mobile - Android,v3,2026-01-06
D0010496,U005137,Smart TV,v3,2025-12-04
D0010497,U005137,Mobile - Android,v2,2025-12-08
D0010498,U005137,Tablet,v3,2025-11-30
D0010499,U005138,Smart TV,v1,2023-01-17
D0010500,U005139,Mobile - iOS,v1,2024-05-30
D0010501,U005139,Gaming Console,v2,2024-05-29
D0010502,U005139,Mobile - Android,latest,2024-05-15
D0010503,U005140,Mobile - iOS,v1,2026-02-14
D0010504,U005140,Tablet,v3,2026-02-01
D0010505,U005140,Desktop - Web,latest,2026-02-04
D0010506,U005141,Gaming Console,v3,2024-01-11
D0010507,U005141,Mobile - Android,latest,2024-01-06
D0010508,U005141,Desktop - Web,v2,2024-01-10
D0010509,U005142,Smart TV,v1,2025-04-09
D0010510,U005143,Gaming Console,v1,2024-07-19
D0010511,U005143,Mobile - iOS,v1,2024-07-27
D0010512,U005143,Mobile - Android,v1,2024-07-29
D0010513,U005144,Tablet,v1,2023-07-23
D0010514,U005144,Gaming Console,v1,2023-08-02
D0010515,U005144,Desktop - Web,v3,2023-07-25
D0010516,U005145,Desktop - Web,v3,2025-08-15
D0010517,U005145,Smart TV,v2,2025-08-14
D0010518,U005145,Mobile - iOS,v2,2025-08-22
D0010519,U005145,Tablet,v3,2025-08-19
D0010520,U005146,Desktop - Web,v2,2023-11-25
D0010521,U005147,Smart TV,v2,2025-12-04
D0010522,U005147,Mobile - Android,v3,2025-11-29
D0010523,U005147,Desktop - Web,v1,2025-11-29
D0010524,U005147,Tablet,v2,2025-12-04
D0010525,U005148,Desktop - Web,latest,2024-11-18
D0010526,U005148,Tablet,latest,2024-11-19
D0010527,U005149,Gaming Console,latest,2024-01-19
D0010528,U005149,Tablet,v3,2024-01-24
D0010529,U005150,Desktop - Web,latest,2023-08-12
D0010530,U005151,Smart TV,v1,2025-07-14
D0010531,U005151,Mobile - Android,v2,2025-06-29
D0010532,U005151,Mobile - iOS,v2,2025-07-07
D0010533,U005152,Smart TV,v2,2023-05-12
D0010534,U005152,Tablet,v2,2023-05-14
D0010535,U005152,Gaming Console,v1,2023-05-20
D0010536,U005153,Mobile - iOS,v3,2026-02-06
D0010537,U005153,Smart TV,v3,2026-02-21
D0010538,U005153,Tablet,v3,2026-02-13
D0010539,U005154,Mobile - iOS,v1,2023-02-20
D0010540,U005154,Smart TV,latest,2023-02-25
D0010541,U005155,Mobile - iOS,latest,2023-09-22
D0010542,U005155,Gaming Console,v2,2023-09-20
D0010543,U005156,Mobile - iOS,v1,2025-04-28
D0010544,U005156,Tablet,latest,2025-04-22
D0010545,U005157,Tablet,v2,2025-12-29
D0010546,U005158,Mobile - Android,v1,2024-07-28
D0010547,U005158,Mobile - iOS,latest,2024-07-28
D0010548,U005159,Smart TV,v3,2023-07-05
D0010549,U005160,Desktop - Web,latest,2026-05-30
D0010550,U005160,Tablet,v1,2026-05-17
D0010551,U005160,Gaming Console,v2,2026-05-16
D0010552,U005161,Smart TV,v2,2026-01-14
D0010553,U005162,Mobile - Android,v3,2025-06-11
D0010554,U005162,Desktop - Web,v2,2025-06-03
D0010555,U005163,Mobile - iOS,v1,2026-04-20
D0010556,U005163,Desktop - Web,v2,2026-04-29
D0010557,U005163,Smart TV,v3,2026-05-01
D0010558,U005164,Tablet,v1,2022-12-25
D0010559,U005164,Smart TV,v2,2022-12-24
D0010560,U005164,Gaming Console,v2,2022-12-17
D0010561,U005165,Desktop - Web,v2,2026-01-26
D0010562,U005165,Tablet,v3,2026-02-07
D0010563,U005165,Mobile - iOS,v2,2026-01-28
D0010564,U005166,Mobile - Android,v2,2025-11-28
D0010565,U005166,Desktop - Web,latest,2025-11-29
D0010566,U005167,Smart TV,latest,2026-05-21
D0010567,U005168,Mobile - iOS,v1,2025-09-27
D0010568,U005168,Smart TV,latest,2025-10-08
D0010569,U005168,Tablet,v1,2025-10-04
D0010570,U005169,Desktop - Web,v1,2024-11-08
D0010571,U005169,Mobile - iOS,v1,2024-10-29
D0010572,U005169,Smart TV,v1,2024-11-07
D0010573,U005170,Mobile - Android,v3,2026-05-04
D0010574,U005170,Mobile - iOS,v3,2026-04-27
D0010575,U005170,Desktop - Web,v3,2026-05-16
D0010576,U005171,Gaming Console,v1,2023-09-30
D0010577,U005171,Desktop - Web,v3,2023-09-26
D0010578,U005172,Mobile - Android,v3,2024-01-17
D0010579,U005173,Desktop - Web,v3,2024-07-24
D0010580,U005173,Mobile - iOS,v3,2024-07-24
D0010581,U005174,Desktop - Web,v2,2025-02-02
D0010582,U005174,Mobile - iOS,latest,2025-01-31
D0010583,U005175,Mobile - iOS,v1,2026-05-11
D0010584,U005176,Gaming Console,v2,2026-01-02
D0010585,U005177,Gaming Console,v1,2026-05-21
D0010586,U005178,Gaming Console,v2,2025-03-28
D0010587,U005178,Mobile - Android,v2,2025-04-08
D0010588,U005178,Desktop - Web,v3,2025-04-12
D0010589,U005179,Gaming Console,v3,2023-06-01
D0010590,U005179,Smart TV,v2,2023-06-04
D0010591,U005180,Smart TV,latest,2026-03-17
D0010592,U005180,Mobile - iOS,v2,2026-03-18
D0010593,U005181,Gaming Console,latest,2023-12-01
D0010594,U005182,Mobile - iOS,v1,2025-08-11
D0010595,U005183,Smart TV,v1,2025-07-16
D0010596,U005183,Gaming Console,v1,2025-07-13
D0010597,U005183,Tablet,v1,2025-07-17
