subscription_id,user_id,plan_type,monthly_price_usd,billing_cycle,start_date,end_date,status,auto_renew,cancellation_reason,is_free_trial
S0005838,U004811,Standard,15.49,Monthly,2025-07-07,2025-11-01,Cancelled,True,Low usage,False
S0005839,U004812,Premium,22.99,Monthly,2026-03-28,2026-05-21,Cancelled,True,Found alternative,True
S0005840,U004813,Premium,22.99,Annual,2024-01-10,2024-04-30,Cancelled,True,Not enough content,False
S0005841,U004814,Standard,15.49,Monthly,2025-08-15,2026-03-04,Cancelled,True,Temporary pause,False
S0005842,U004815,Premium,22.99,Monthly,2023-12-12,2024-03-31,Cancelled,False,Price too high,False
S0005843,U004816,Basic,6.99,Monthly,2025-08-22,2026-03-19,Cancelled,False,Price too high,False
S0005844,U004816,Premium,22.99,Monthly,2026-04-05,2026-06-30,Active,True,,False
S0005845,U004817,Mobile,3.99,Monthly,2025-02-19,2025-06-13,Cancelled,True,Not enough content,False
S0005846,U004817,Premium,22.99,Monthly,2025-07-19,2026-05-31,Cancelled,True,Price too high,False
S0005847,U004818,Premium,22.99,Monthly,2024-12-17,2025-03-25,Cancelled,True,Price too high,False
S0005848,U004819,Standard,15.49,Monthly,2025-03-19,2025-10-06,Cancelled,True,Price too high,False
S0005849,U004820,Premium,22.99,Annual,2026-03-20,2026-06-30,Active,True,,True
S0005850,U004821,Standard,15.49,Monthly,2025-07-07,2026-01-09,Cancelled,True,Not enough content,True
S0005851,U004821,Basic,6.99,Monthly,2026-02-11,2026-06-30,Active,False,,False
S0005852,U004822,Basic,6.99,Monthly,2023-12-19,2024-02-22,Cancelled,True,Low usage,False
S0005853,U004823,Premium,22.99,Annual,2026-01-31,2026-05-21,Cancelled,False,Price too high,False
S0005854,U004824,Standard,15.49,Monthly,2025-07-21,2025-11-11,Cancelled,True,Temporary pause,False
S0005855,U004825,Standard,15.49,Monthly,2025-05-15,2025-09-22,Cancelled,True,Price too high,False
S0005856,U004826,Basic,6.99,Monthly,2025-05-24,2025-10-16,Cancelled,True,Low usage,False
S0005857,U004826,Standard,15.49,Monthly,2025-11-17,2026-02-18,Cancelled,True,Not enough content,False
S0005858,U004827,Standard,15.49,Monthly,2024-05-23,2024-07-02,Cancelled,True,Price too high,False
S0005859,U004828,Standard,15.49,Monthly,2025-03-10,2026-06-30,Cancelled,True,Not enough content,True
S0005860,U004829,Standard,15.49,Monthly,2026-03-15,2026-05-14,Cancelled,True,Price too high,False
S0005861,U004830,Standard,15.49,Monthly,2025-10-26,2026-04-25,Cancelled,False,Temporary pause,False
S0005862,U004831,Standard,15.49,Monthly,2024-10-13,2025-03-16,Cancelled,False,Price too high,False
S0005863,U004832,Standard,15.49,Monthly,2024-02-26,2025-11-15,Cancelled,False,Price too high,True
S0005864,U004832,Standard,15.49,Monthly,2025-11-30,2026-04-06,Cancelled,False,Temporary pause,False
S0005865,U004833,Basic,6.99,Monthly,2025-10-07,2025-11-15,Cancelled,True,Low usage,False
S0005866,U004834,Premium,22.99,Monthly,2023-02-08,2023-07-06,Cancelled,True,Low usage,True
S0005867,U004835,Mobile,3.99,Monthly,2025-03-10,2025-04-24,Cancelled,True,Price too high,True
S0005868,U004835,Standard,15.49,Monthly,2025-05-06,2025-11-01,Cancelled,False,Temporary pause,False
S0005869,U004836,Premium,22.99,Monthly,2024-03-26,2024-06-02,Cancelled,False,Not enough content,False
S0005870,U004837,Basic,6.99,Monthly,2026-05-17,2026-06-30,Active,True,,False
S0005871,U004838,Premium,22.99,Monthly,2024-01-25,2024-04-12,Cancelled,True,Low usage,True
S0005872,U004839,Standard,15.49,Monthly,2026-02-21,2026-04-07,Cancelled,True,Temporary pause,False
S0005873,U004840,Standard,15.49,Annual,2025-10-26,2026-03-15,Cancelled,True,Technical issues,False
S0005874,U004840,Basic,6.99,Monthly,2026-03-20,2026-06-30,Active,True,,False
S0005875,U004841,Premium,22.99,Monthly,2025-07-16,2026-06-30,Cancelled,True,Found alternative,False
S0005876,U004842,Standard,15.49,Monthly,2025-03-15,2026-04-13,Cancelled,True,Price too high,False
S0005877,U004843,Premium,22.99,Monthly,2025-12-06,2026-03-19,Cancelled,True,Low usage,True
S0005878,U004844,Basic,6.99,Monthly,2024-09-04,2026-02-20,Cancelled,True,Price too high,True
S0005879,U004844,Standard,15.49,Monthly,2026-03-20,2026-06-30,Active,True,,False
S0005880,U004845,Basic,6.99,Monthly,2025-03-01,2026-06-30,Active,True,,True
S0005881,U004846,Premium,22.99,Monthly,2025-08-31,2026-06-30,Active,False,,False
S0005882,U004847,Mobile,3.99,Monthly,2022-08-14,2023-06-11,Cancelled,False,Not enough content,True
S0005883,U004848,Standard,15.49,Monthly,2025-07-08,2026-06-30,Active,True,,False
S0005884,U004849,Standard,15.49,Monthly,2026-06-02,2026-06-30,Cancelled,False,Low usage,False
S0005885,U004850,Basic,6.99,Monthly,2023-07-23,2023-10-27,Cancelled,True,Not enough content,False
S0005886,U004851,Standard,15.49,Monthly,2024-06-12,2024-09-07,Cancelled,True,Price too high,False
S0005887,U004851,Standard,15.49,Monthly,2024-09-21,2026-05-31,Cancelled,True,Price too high,False
S0005888,U004852,Mobile,3.99,Monthly,2025-11-23,2026-06-30,Active,True,,True
S0005889,U004853,Standard,15.49,Annual,2025-01-28,2025-03-22,Cancelled,True,Not enough content,False
S0005890,U004854,Standard,15.49,Monthly,2023-04-30,2023-10-09,Cancelled,True,Low usage,False
S0005891,U004855,Premium,22.99,Monthly,2025-07-31,2026-02-01,Cancelled,True,Technical issues,False
S0005892,U004856,Mobile,3.99,Monthly,2026-04-04,2026-06-30,Cancelled,True,Other,True
S0005893,U004857,Standard,15.49,Monthly,2026-03-05,2026-06-30,Active,False,,False
S0005894,U004858,Standard,15.49,Monthly,2024-06-19,2026-05-25,Cancelled,False,Technical issues,True
S0005895,U004859,Basic,6.99,Monthly,2026-06-19,2026-06-30,Active,True,,False
S0005896,U004860,Premium,22.99,Monthly,2024-09-06,2024-12-28,Cancelled,True,Low usage,False
S0005897,U004861,Standard,15.49,Monthly,2022-11-09,2023-11-19,Cancelled,False,Low usage,False
S0005898,U004862,Standard,15.49,Monthly,2024-08-21,2026-06-30,Active,True,,True
S0005899,U004863,Premium,22.99,Monthly,2024-10-04,2026-02-21,Cancelled,True,Found alternative,False
S0005900,U004864,Premium,22.99,Monthly,2024-03-14,2024-11-19,Cancelled,True,Price too high,False
S0005901,U004865,Standard,15.49,Monthly,2025-10-18,2026-06-22,Cancelled,True,Low usage,True
S0005902,U004866,Basic,6.99,Monthly,2024-06-09,2025-05-11,Cancelled,False,Low usage,False
S0005903,U004867,Standard,15.49,Monthly,2025-02-15,2025-04-27,Cancelled,True,Temporary pause,False
S0005904,U004867,Premium,22.99,Monthly,2025-05-04,2025-06-22,Cancelled,True,Not enough content,False
S0005905,U004868,Standard,15.49,Monthly,2023-11-24,2026-04-21,Cancelled,True,Low usage,False
S0005906,U004869,Standard,15.49,Monthly,2023-11-17,2024-03-19,Cancelled,False,Technical issues,True
S0005907,U004870,Premium,22.99,Monthly,2025-06-01,2025-09-25,Cancelled,True,Not enough content,False
S0005908,U004871,Basic,6.99,Annual,2026-03-29,2026-06-30,Active,True,,True
S0005909,U004872,Standard,15.49,Monthly,2024-01-30,2025-02-22,Cancelled,True,Other,False
S0005910,U004873,Basic,6.99,Monthly,2026-02-10,2026-06-30,Active,True,,False
S0005911,U004874,Basic,6.99,Monthly,2024-01-31,2024-11-21,Cancelled,True,Not enough content,True
S0005912,U004875,Standard,15.49,Monthly,2024-03-03,2024-08-06,Cancelled,True,Not enough content,True
S0005913,U004875,Standard,15.49,Monthly,2024-08-22,2025-05-23,Cancelled,False,Price too high,False
S0005914,U004876,Premium,22.99,Annual,2023-10-19,2023-12-02,Cancelled,True,Not enough content,True
S0005915,U004876,Standard,15.49,Monthly,2024-01-15,2024-04-12,Cancelled,True,Not enough content,False
S0005916,U004877,Standard,15.49,Monthly,2024-11-13,2025-04-04,Cancelled,False,Found alternative,True
S0005917,U004878,Standard,15.49,Annual,2025-07-20,2025-11-20,Cancelled,False,Not enough content,False
S0005918,U004879,Standard,15.49,Monthly,2026-06-03,2026-06-30,Active,True,,False
S0005919,U004880,Standard,15.49,Monthly,2025-02-10,2025-03-28,Cancelled,False,Found alternative,False
S0005920,U004881,Premium,22.99,Annual,2025-05-21,2026-03-25,Cancelled,True,Low usage,False
S0005921,U004882,Standard,15.49,Monthly,2025-07-15,2025-09-18,Cancelled,True,Found alternative,False
S0005922,U004883,Mobile,3.99,Monthly,2025-09-21,2025-12-17,Cancelled,True,Temporary pause,False
S0005923,U004884,Basic,6.99,Monthly,2024-11-06,2024-12-11,Cancelled,True,Temporary pause,True
S0005924,U004884,Standard,15.49,Monthly,2025-01-18,2025-09-28,Cancelled,True,Found alternative,False
S0005925,U004885,Standard,15.49,Monthly,2026-02-09,2026-04-06,Cancelled,True,Temporary pause,True
S0005926,U004886,Basic,6.99,Monthly,2026-04-19,2026-06-30,Active,False,,True
S0005927,U004887,Standard,15.49,Monthly,2026-04-29,2026-06-30,Active,True,,False
S0005928,U004888,Basic,6.99,Monthly,2026-06-02,2026-06-30,Cancelled,False,Price too high,True
S0005929,U004889,Premium,22.99,Monthly,2026-06-17,2026-06-30,Active,True,,False
S0005930,U004890,Standard,15.49,Monthly,2026-02-20,2026-04-21,Cancelled,True,Low usage,False
S0005931,U004891,Standard,15.49,Monthly,2025-05-19,2025-08-18,Cancelled,True,Price too high,False
S0005932,U004891,Standard,15.49,Monthly,2025-09-02,2026-03-12,Cancelled,True,Found alternative,False
S0005933,U004892,Premium,22.99,Monthly,2025-02-26,2026-06-30,Active,True,,False
S0005934,U004893,Standard,15.49,Monthly,2025-12-04,2026-01-14,Cancelled,True,Price too high,False
S0005935,U004894,Premium,22.99,Monthly,2026-01-18,2026-06-30,Active,False,,True
S0005936,U004895,Mobile,3.99,Monthly,2025-09-08,2025-10-14,Cancelled,True,Price too high,False
S0005937,U004895,Basic,6.99,Monthly,2025-12-14,2026-06-30,Active,True,,False
S0005938,U004896,Basic,6.99,Monthly,2025-10-03,2026-01-08,Cancelled,True,Not enough content,False
S0005939,U004897,Standard,15.49,Monthly,2023-06-27,2023-11-06,Cancelled,True,Price too high,False
S0005940,U004898,Standard,15.49,Annual,2024-11-01,2026-01-27,Cancelled,True,Low usage,False
S0005941,U004899,Standard,15.49,Monthly,2025-05-19,2026-06-30,Active,True,,False
S0005942,U004900,Standard,15.49,Monthly,2026-03-14,2026-05-18,Cancelled,True,Price too high,False
S0005943,U004901,Basic,6.99,Monthly,2024-10-31,2025-06-13,Cancelled,True,Price too high,False
S0005944,U004901,Standard,15.49,Annual,2025-10-12,2026-06-30,Active,True,,False
S0005945,U004902,Premium,22.99,Monthly,2023-08-31,2024-10-19,Cancelled,True,Other,True
S0005946,U004903,Basic,6.99,Monthly,2025-07-16,2025-09-03,Cancelled,True,Price too high,False
S0005947,U004904,Standard,15.49,Monthly,2026-05-21,2026-06-30,Active,True,,False
S0005948,U004905,Basic,6.99,Monthly,2025-11-18,2026-06-30,Active,False,,True
S0005949,U004906,Standard,15.49,Annual,2025-03-01,2025-09-06,Cancelled,False,Technical issues,False
S0005950,U004907,Standard,15.49,Annual,2024-01-07,2026-06-30,Active,True,,False
S0005951,U004908,Standard,15.49,Monthly,2026-03-19,2026-05-16,Cancelled,False,Price too high,True
S0005952,U004909,Premium,22.99,Monthly,2026-04-21,2026-06-30,Active,True,,False
S0005953,U004910,Standard,15.49,Monthly,2026-03-30,2026-05-01,Cancelled,True,Not enough content,True
S0005954,U004911,Standard,15.49,Monthly,2022-07-21,2022-12-01,Cancelled,True,Price too high,True
S0005955,U004912,Premium,22.99,Monthly,2024-07-29,2025-04-21,Cancelled,True,Other,True
S0005956,U004913,Premium,22.99,Monthly,2024-10-17,2025-07-14,Cancelled,False,Price too high,False
S0005957,U004914,Premium,22.99,Monthly,2022-05-05,2023-05-01,Cancelled,True,Price too high,False
S0005958,U004915,Standard,15.49,Monthly,2025-09-04,2026-06-30,Active,True,,True
S0005959,U004916,Standard,15.49,Monthly,2024-09-22,2026-06-09,Cancelled,True,Not enough content,False
S0005960,U004917,Premium,22.99,Monthly,2026-04-08,2026-06-30,Active,True,,False
S0005961,U004918,Mobile,3.99,Monthly,2026-05-07,2026-06-27,Cancelled,True,Not enough content,False
S0005962,U004919,Standard,15.49,Monthly,2026-04-11,2026-06-30,Active,True,,False
S0005963,U004920,Standard,15.49,Monthly,2024-07-25,2025-04-29,Cancelled,True,Technical issues,True
S0005964,U004921,Basic,6.99,Monthly,2025-02-18,2026-06-26,Cancelled,False,Not enough content,True
S0005965,U004922,Basic,6.99,Monthly,2026-03-05,2026-06-30,Active,False,,True
S0005966,U004923,Standard,15.49,Monthly,2026-03-01,2026-06-30,Cancelled,True,Not enough content,False
S0005967,U004924,Basic,6.99,Annual,2024-07-04,2025-09-05,Cancelled,True,Low usage,True
S0005968,U004925,Basic,6.99,Monthly,2025-05-09,2026-06-14,Cancelled,True,Price too high,False
S0005969,U004926,Premium,22.99,Monthly,2025-04-03,2025-07-23,Cancelled,True,Found alternative,False
S0005970,U004926,Premium,22.99,Monthly,2025-09-24,2026-03-13,Cancelled,False,Found alternative,False
S0005971,U004927,Standard,15.49,Monthly,2025-08-29,2026-05-29,Cancelled,False,Low usage,True
S0005972,U004928,Standard,15.49,Monthly,2024-04-26,2025-07-31,Cancelled,True,Price too high,False
S0005973,U004929,Standard,15.49,Annual,2024-04-18,2025-09-13,Cancelled,False,Price too high,False
S0005974,U004929,Premium,22.99,Monthly,2025-10-04,2026-06-30,Active,True,,False
S0005975,U004930,Standard,15.49,Monthly,2025-05-05,2025-06-20,Cancelled,True,Low usage,False
S0005976,U004931,Standard,15.49,Monthly,2025-01-05,2025-04-23,Cancelled,True,Technical issues,False
S0005977,U004932,Premium,22.99,Monthly,2024-10-24,2024-12-19,Cancelled,True,Temporary pause,False
S0005978,U004932,Premium,22.99,Monthly,2024-12-25,2025-02-22,Cancelled,True,Price too high,False
S0005979,U004933,Basic,6.99,Monthly,2024-11-13,2025-08-30,Cancelled,True,Found alternative,False
S0005980,U004934,Standard,15.49,Monthly,2025-01-09,2026-06-30,Active,True,,False
S0005981,U004935,Basic,6.99,Monthly,2024-07-21,2024-10-06,Cancelled,True,Low usage,False
S0005982,U004936,Mobile,3.99,Monthly,2025-07-29,2025-11-10,Cancelled,True,Price too high,False
S0005983,U004936,Standard,15.49,Monthly,2026-01-06,2026-06-30,Active,True,,False
S0005984,U004937,Mobile,3.99,Monthly,2025-12-13,2026-06-30,Active,True,,True
S0005985,U004938,Basic,6.99,Monthly,2026-06-12,2026-06-30,Active,False,,False
S0005986,U004939,Basic,6.99,Monthly,2026-02-04,2026-06-30,Active,True,,True
S0005987,U004940,Standard,15.49,Annual,2022-03-10,2023-07-04,Cancelled,True,Found alternative,False
S0005988,U004940,Basic,6.99,Monthly,2023-08-20,2025-02-01,Cancelled,True,Price too high,False
S0005989,U004941,Standard,15.49,Monthly,2023-12-14,2024-10-31,Cancelled,True,Found alternative,True
S0005990,U004941,Standard,15.49,Monthly,2025-02-25,2025-10-31,Cancelled,True,Low usage,False
S0005991,U004942,Basic,6.99,Monthly,2025-11-30,2026-04-12,Cancelled,True,Low usage,True
S0005992,U004943,Mobile,3.99,Monthly,2024-10-16,2024-11-30,Cancelled,True,Price too high,True
S0005993,U004944,Basic,6.99,Monthly,2023-12-31,2025-11-26,Cancelled,False,Temporary pause,True
S0005994,U004945,Standard,15.49,Monthly,2024-07-09,2025-09-16,Cancelled,True,Not enough content,False
S0005995,U004945,Standard,15.49,Monthly,2025-09-25,2026-06-30,Cancelled,True,Temporary pause,False
S0005996,U004946,Basic,6.99,Monthly,2026-03-15,2026-06-30,Active,False,,True
S0005997,U004947,Premium,22.99,Monthly,2026-06-17,2026-06-30,Cancelled,True,Not enough content,False
S0005998,U004948,Standard,15.49,Monthly,2025-01-15,2025-08-04,Cancelled,True,Found alternative,False
S0005999,U004949,Premium,22.99,Monthly,2023-04-22,2023-10-27,Cancelled,True,Price too high,False
S0006000,U004950,Standard,15.49,Monthly,2026-02-10,2026-06-30,Active,True,,False
S0006001,U004951,Basic,6.99,Monthly,2024-05-07,2024-08-02,Cancelled,True,Not enough content,False
S0006002,U004952,Standard,15.49,Monthly,2026-03-23,2026-04-27,Cancelled,True,Found alternative,True
S0006003,U004953,Mobile,3.99,Monthly,2024-06-16,2025-01-05,Cancelled,True,Price too high,False
S0006004,U004954,Standard,15.49,Monthly,2022-05-05,2023-02-01,Cancelled,True,Found alternative,False
S0006005,U004955,Basic,6.99,Monthly,2025-11-27,2026-02-03,Cancelled,True,Found alternative,True
S0006006,U004956,Premium,22.99,Annual,2025-08-19,2025-12-13,Cancelled,True,Low usage,True
S0006007,U004957,Premium,22.99,Monthly,2026-05-01,2026-06-30,Active,True,,False
S0006008,U004958,Standard,15.49,Annual,2025-12-10,2026-02-26,Cancelled,True,Price too high,True
S0006009,U004959,Premium,22.99,Monthly,2026-06-19,2026-06-30,Active,True,,False
S0006010,U004960,Standard,15.49,Monthly,2025-12-25,2026-06-30,Active,True,,False
S0006011,U004961,Standard,15.49,Monthly,2025-06-26,2026-01-31,Cancelled,True,Found alternative,False
S0006012,U004962,Mobile,3.99,Annual,2024-06-14,2024-12-20,Cancelled,True,Not enough content,False
S0006013,U004962,Premium,22.99,Monthly,2025-01-25,2025-03-14,Cancelled,True,Low usage,False
S0006014,U004963,Standard,15.49,Monthly,2025-07-03,2025-12-25,Cancelled,True,Price too high,False
S0006015,U004964,Standard,15.49,Monthly,2026-03-06,2026-06-30,Active,False,,False
S0006016,U004965,Mobile,3.99,Monthly,2024-12-03,2025-09-22,Cancelled,True,Low usage,False
S0006017,U004966,Premium,22.99,Monthly,2026-06-10,2026-06-30,Active,False,,False
S0006018,U004967,Basic,6.99,Annual,2024-06-08,2025-02-27,Cancelled,True,Price too high,False
S0006019,U004968,Mobile,3.99,Annual,2024-12-10,2026-06-04,Cancelled,True,Price too high,False
S0006020,U004969,Standard,15.49,Monthly,2025-05-21,2025-12-30,Cancelled,True,Temporary pause,False
S0006021,U004970,Standard,15.49,Monthly,2025-04-05,2025-09-03,Cancelled,True,Low usage,False
S0006022,U004971,Standard,15.49,Monthly,2025-03-19,2025-05-03,Cancelled,True,Temporary pause,False
S0006023,U004972,Premium,22.99,Monthly,2025-03-06,2026-01-12,Cancelled,True,Price too high,False
S0006024,U004973,Standard,15.49,Monthly,2025-06-17,2025-12-09,Cancelled,True,Low usage,True
S0006025,U004974,Premium,22.99,Monthly,2024-10-31,2025-01-07,Cancelled,True,Price too high,False
S0006026,U004975,Standard,15.49,Monthly,2025-04-27,2026-04-24,Cancelled,True,Price too high,False
S0006027,U004976,Standard,15.49,Annual,2023-02-24,2025-01-07,Cancelled,True,Not enough content,False
S0006028,U004976,Standard,15.49,Monthly,2025-03-02,2025-04-21,Cancelled,True,Not enough content,False
S0006029,U004977,Standard,15.49,Annual,2026-02-23,2026-06-30,Active,True,,False
S0006030,U004978,Standard,15.49,Monthly,2024-06-03,2025-02-11,Cancelled,True,Found alternative,False
S0006031,U004978,Premium,22.99,Annual,2025-02-24,2025-05-31,Cancelled,False,Found alternative,False
S0006032,U004979,Mobile,3.99,Monthly,2026-05-27,2026-06-30,Active,False,,False
S0006033,U004980,Basic,6.99,Monthly,2024-03-22,2025-11-20,Cancelled,True,Price too high,True
S0006034,U004980,Basic,6.99,Monthly,2025-11-26,2026-05-29,Cancelled,True,Not enough content,False
S0006035,U004980,Premium,22.99,Monthly,2026-06-22,2026-06-30,Active,True,,False
S0006036,U004981,Standard,15.49,Monthly,2025-02-19,2026-06-30,Active,False,,True
S0006037,U004982,Standard,15.49,Monthly,2026-01-31,2026-06-30,Cancelled,False,Price too high,False
S0006038,U004983,Premium,22.99,Monthly,2025-03-22,2025-12-05,Cancelled,True,Price too high,False
S0006039,U004983,Premium,22.99,Monthly,2026-02-01,2026-03-07,Cancelled,True,Price too high,False
S0006040,U004984,Standard,15.49,Monthly,2024-01-21,2024-03-09,Cancelled,True,Not enough content,False
S0006041,U004985,Standard,15.49,Monthly,2025-11-04,2026-01-11,Cancelled,True,Found alternative,False
S0006042,U004986,Premium,22.99,Monthly,2024-11-04,2025-04-25,Cancelled,True,Low usage,False
S0006043,U004987,Premium,22.99,Monthly,2025-09-28,2025-12-11,Cancelled,True,Low usage,False
S0006044,U004988,Basic,6.99,Monthly,2026-06-19,2026-06-30,Cancelled,True,Low usage,False
S0006045,U004989,Premium,22.99,Monthly,2025-01-12,2025-04-21,Cancelled,True,Low usage,True
