episode_id,content_id,season_number,episode_number,duration_minutes,release_date
E002887,C00210,4,3,78,2022-11-06
E002888,C00210,4,4,32,2022-01-29
E002889,C00210,4,5,46,2022-11-06
E002890,C00210,4,6,26,2022-10-01
E002891,C00210,4,7,58,2022-03-10
E002892,C00210,4,8,30,2022-05-06
E002893,C00210,4,9,43,2022-05-29
E002894,C00212,1,1,42,2025-01-30
E002895,C00212,1,2,52,2025-06-15
E002896,C00212,1,3,28,2025-03-20
E002897,C00212,1,4,60,2025-02-02
E002898,C00212,1,5,38,2025-01-21
E002899,C00212,1,6,52,2025-11-12
E002900,C00212,1,7,47,2025-05-13
E002901,C00212,1,8,41,2025-04-25
E002902,C00212,1,9,44,2025-01-19
E002903,C00212,2,1,41,2025-07-16
E002904,C00212,2,2,33,2025-11-15
E002905,C00212,2,3,61,2025-01-28
E002906,C00212,2,4,32,2025-03-01
E002907,C00212,2,5,56,2025-05-07
E002908,C00212,2,6,49,2025-08-15
E002909,C00212,3,1,66,2025-04-11
E002910,C00212,3,2,57,2025-06-30
E002911,C00212,3,3,51,2025-03-04
E002912,C00212,3,4,18,2025-11-02
E002913,C00212,3,5,68,2025-07-26
E002914,C00212,3,6,45,2025-05-03
E002915,C00212,3,7,57,2025-05-20
E002916,C00212,3,8,46,2025-03-11
E002917,C00212,3,9,32,2025-11-25
E002918,C00212,3,10,58,2025-11-04
E002919,C00213,1,1,44,2022-04-30
E002920,C00213,1,2,43,2022-04-14
E002921,C00213,1,3,58,2022-04-15
E002922,C00213,1,4,62,2022-07-13
E002923,C00213,1,5,49,2022-10-12
E002924,C00213,1,6,43,2022-05-11
E002925,C00213,1,7,45,2022-10-06
E002926,C00213,1,8,47,2022-10-23
E002927,C00213,1,9,60,2022-08-25
E002928,C00213,1,10,32,2022-09-20
E002929,C00213,1,11,47,2022-02-18
E002930,C00214,1,1,35,2021-01-24
E002931,C00214,1,2,41,2021-03-24
E002932,C00214,1,3,53,2021-02-14
E002933,C00214,1,4,49,2021-10-02
E002934,C00214,1,5,57,2021-10-17
E002935,C00214,1,6,56,2021-07-01
E002936,C00214,1,7,46,2021-05-11
E002937,C00214,1,8,35,2021-05-28
E002938,C00214,1,9,53,2021-01-18
E002939,C00219,1,1,39,2018-01-04
E002940,C00219,1,2,60,2018-02-24
E002941,C00219,1,3,31,2018-08-18
E002942,C00219,1,4,31,2018-02-22
E002943,C00219,1,5,50,2018-04-12
E002944,C00219,1,6,35,2018-05-31
E002945,C00219,1,7,47,2018-01-07
E002946,C00219,1,8,31,2018-06-13
E002947,C00219,1,9,32,2018-01-29
E002948,C00219,1,10,55,2018-07-18
E002949,C00219,1,11,33,2018-07-06
E002950,C00219,1,12,46,2018-01-30
E002951,C00219,2,1,35,2018-05-05
E002952,C00219,2,2,47,2018-08-21
E002953,C00219,2,3,36,2018-06-01
E002954,C00219,2,4,55,2018-07-13
E002955,C00219,2,5,35,2018-08-23
E002956,C00219,2,6,43,2018-07-12
E002957,C00219,2,7,52,2018-04-07
E002958,C00219,2,8,39,2018-01-29
E002959,C00219,2,9,34,2018-06-22
E002960,C00219,2,10,28,2018-02-05
E002961,C00219,3,1,42,2018-01-01
E002962,C00219,3,2,57,2018-09-25
E002963,C00219,3,3,55,2018-03-16
E002964,C00219,3,4,39,2018-11-17
E002965,C00219,3,5,40,2018-11-07
E002966,C00219,3,6,53,2018-06-21
E002967,C00219,3,7,24,2018-11-03
E002968,C00219,3,8,35,2018-08-20
E002969,C00219,3,9,34,2018-08-16
E002970,C00219,3,10,55,2018-10-24
E002971,C00219,4,1,40,2018-01-16
E002972,C00219,4,2,59,2018-01-07
E002973,C00219,4,3,48,2018-04-03
E002974,C00219,4,4,54,2018-06-07
E002975,C00219,4,5,38,2018-01-05
E002976,C00219,4,6,53,2018-02-18
E002977,C00219,4,7,26,2018-05-26
E002978,C00219,4,8,37,2018-06-19
E002979,C00219,4,9,68,2018-10-26
E002980,C00221,1,1,50,2019-06-11
E002981,C00221,1,2,48,2019-05-08
E002982,C00221,1,3,51,2019-08-11
E002983,C00221,1,4,31,2019-09-05
E002984,C00221,1,5,46,2019-04-16
E002985,C00221,1,6,34,2019-10-25
E002986,C00221,1,7,59,2019-07-30
E002987,C00221,1,8,35,2019-01-02
E002988,C00221,2,1,55,2019-10-03
E002989,C00221,2,2,39,2019-11-17
E002990,C00221,2,3,63,2019-11-03
E002991,C00221,2,4,66,2019-10-13
E002992,C00221,2,5,46,2019-02-09
E002993,C00221,2,6,43,2019-08-02
E002994,C00221,2,7,35,2019-10-08
E002995,C00221,2,8,54,2019-08-16
E002996,C00221,2,9,43,2019-10-30
E002997,C00221,2,10,18,2019-05-09
E002998,C00221,3,1,57,2019-08-27
E002999,C00221,3,2,43,2019-01-24
E003000,C00221,3,3,36,2019-06-24
E003001,C00221,3,4,63,2019-03-12
E003002,C00221,3,5,52,2019-03-27
E003003,C00221,3,6,53,2019-06-08
E003004,C00221,3,7,33,2019-07-09
E003005,C00221,3,8,42,2019-08-30
E003006,C00221,3,9,55,2019-11-15
E003007,C00221,4,1,29,2019-06-30
E003008,C00221,4,2,65,2019-05-31
E003009,C00221,4,3,20,2019-11-26
E003010,C00221,4,4,41,2019-10-11
E003011,C00221,4,5,36,2019-06-17
E003012,C00221,4,6,39,2019-11-09
E003013,C00221,4,7,55,2019-01-25
E003014,C00222,1,1,33,2016-10-17
E003015,C00222,1,2,62,2016-05-16
E003016,C00222,1,3,33,2016-11-17
E003017,C00222,1,4,57,2016-11-11
E003018,C00222,1,5,67,2016-04-06
E003019,C00222,1,6,50,2016-07-27
E003020,C00222,1,7,28,2016-02-03
E003021,C00222,1,8,39,2016-06-15
E003022,C00222,2,1,18,2016-10-05
E003023,C00222,2,2,35,2016-01-16
E003024,C00222,2,3,26,2016-10-10
E003025,C00222,2,4,54,2016-09-03
E003026,C00222,2,5,51,2016-02-08
E003027,C00222,2,6,27,2016-11-11
E003028,C00222,2,7,40,2016-10-21
E003029,C00222,2,8,18,2016-06-13
E003030,C00222,2,9,53,2016-05-15
E003031,C00222,2,10,30,2016-06-07
E003032,C00222,2,11,46,2016-09-06
E003033,C00222,2,12,34,2016-09-24
E003034,C00222,3,1,54,2016-02-09
E003035,C00222,3,2,41,2016-04-03
E003036,C00222,3,3,49,2016-10-24
E003037,C00222,3,4,54,2016-02-17
E003038,C00222,3,5,59,2016-01-22
E003039,C00222,3,6,45,2016-10-29
E003040,C00222,3,7,36,2016-05-21
E003041,C00222,3,8,41,2016-04-16
E003042,C00222,3,9,28,2016-07-10
E003043,C00223,1,1,52,2019-01-26
E003044,C00223,1,2,33,2019-01-03
E003045,C00223,1,3,60,2019-05-10
E003046,C00223,1,4,25,2019-06-06
E003047,C00223,1,5,46,2019-09-02
E003048,C00223,1,6,49,2019-02-13
E003049,C00223,1,7,51,2019-07-02
E003050,C00223,1,8,51,2019-09-21
E003051,C00223,1,9,43,2019-10-31
E003052,C00223,1,10,53,2019-04-11
E003053,C00223,2,1,46,2019-11-06
E003054,C00223,2,2,52,2019-01-29
E003055,C00223,2,3,40,2019-05-02
E003056,C00223,2,4,28,2019-10-29
E003057,C00223,2,5,46,2019-04-30
E003058,C00223,2,6,20,2019-05-03
E003059,C00223,2,7,54,2019-07-13
E003060,C00223,3,1,54,2019-03-18
E003061,C00223,3,2,54,2019-02-11
E003062,C00223,3,3,37,2019-04-12
E003063,C00223,3,4,49,2019-04-19
E003064,C00223,3,5,55,2019-01-19
E003065,C00223,3,6,47,2019-02-11
E003066,C00223,3,7,52,2019-01-08
E003067,C00223,3,8,18,2019-09-01
E003068,C00223,3,9,57,2019-04-04
E003069,C00226,1,1,56,2015-01-29
E003070,C00226,1,2,38,2015-03-15
E003071,C00226,1,3,46,2015-02-20
E003072,C00226,1,4,43,2015-02-08
E003073,C00226,1,5,50,2015-02-25
E003074,C00226,1,6,43,2015-06-15
E003075,C00226,1,7,56,2015-01-13
E003076,C00226,2,1,56,2015-08-23
E003077,C00226,2,2,55,2015-02-05
E003078,C00226,2,3,48,2015-07-11
E003079,C00226,2,4,55,2015-01-01
E003080,C00226,2,5,43,2015-06-21
E003081,C00226,2,6,37,2015-09-04
E003082,C00226,2,7,31,2015-11-22
E003083,C00226,2,8,42,2015-01-29
E003084,C00226,2,9,60,2015-10-16
E003085,C00228,1,1,35,2017-07-08
E003086,C00228,1,2,37,2017-07-26
E003087,C00228,1,3,50,2017-11-10
E003088,C00228,1,4,47,2017-11-01
E003089,C00228,1,5,69,2017-03-03
E003090,C00228,1,6,52,2017-08-14
E003091,C00228,1,7,38,2017-09-04
E003092,C00228,1,8,54,2017-06-13
E003093,C00229,1,1,52,2022-09-21
E003094,C00229,1,2,80,2022-09-03
E003095,C00229,1,3,24,2022-03-20
E003096,C00229,1,4,22,2022-08-21
E003097,C00229,1,5,64,2022-11-12
E003098,C00229,1,6,39,2022-11-10
E003099,C00229,1,7,31,2022-05-21
E003100,C00229,1,8,49,2022-08-18
E003101,C00229,1,9,30,2022-06-22
E003102,C00229,1,10,51,2022-03-02
E003103,C00231,1,1,49,2021-04-09
E003104,C00231,1,2,53,2021-10-29
E003105,C00231,1,3,33,2021-02-21
E003106,C00231,1,4,38,2021-08-22
E003107,C00231,1,5,48,2021-09-20
E003108,C00231,1,6,56,2021-03-13
E003109,C00231,2,1,40,2021-09-08
E003110,C00231,2,2,27,2021-11-19
E003111,C00231,2,3,42,2021-01-31
E003112,C00231,2,4,46,2021-01-12
E003113,C00231,2,5,31,2021-03-14
E003114,C00231,2,6,28,2021-04-04
E003115,C00231,2,7,29,2021-03-16
E003116,C00231,2,8,44,2021-02-25
E003117,C00231,2,9,38,2021-10-10
E003118,C00231,2,10,45,2021-01-05
E003119,C00231,2,11,65,2021-06-02
E003120,C00231,2,12,71,2021-03-30
E003121,C00231,3,1,41,2021-01-12
E003122,C00231,3,2,35,2021-07-19
E003123,C00231,3,3,45,2021-04-11
E003124,C00231,3,4,30,2021-10-29
E003125,C00231,3,5,18,2021-08-14
E003126,C00231,3,6,53,2021-08-27
E003127,C00231,3,7,24,2021-11-26
E003128,C00231,3,8,43,2021-03-11
E003129,C00231,3,9,57,2021-11-25
E003130,C00231,3,10,54,2021-01-26
E003131,C00232,1,1,60,2023-08-01
E003132,C00232,1,2,18,2023-09-14
E003133,C00232,1,3,54,2023-08-29
E003134,C00232,1,4,43,2023-05-17
E003135,C00232,1,5,42,2023-03-20
E003136,C00232,1,6,58,2023-02-06
E003137,C00232,1,7,52,2023-02-24
E003138,C00232,1,8,35,2023-05-19
E003139,C00232,1,9,31,2023-09-14
E003140,C00232,1,10,56,2023-03-10
E003141,C00232,1,11,33,2023-03-19
E003142,C00232,1,12,37,2023-03-27
E003143,C00234,1,1,51,2019-04-08
E003144,C00234,1,2,48,2019-05-10
E003145,C00234,1,3,37,2019-02-24
E003146,C00234,1,4,50,2019-04-19
E003147,C00234,1,5,20,2019-08-29
E003148,C00234,1,6,28,2019-06-14
E003149,C00234,1,7,42,2019-11-07
E003150,C00234,1,8,44,2019-05-04
E003151,C00234,1,9,35,2019-06-23
E003152,C00234,1,10,26,2019-02-28
E003153,C00234,1,11,52,2019-10-13
E003154,C00236,1,1,32,2025-01-29
E003155,C00236,1,2,21,2025-02-22
E003156,C00236,1,3,57,2025-11-24
E003157,C00236,1,4,41,2025-03-02
E003158,C00236,1,5,52,2025-06-28
E003159,C00236,1,6,57,2025-08-13
E003160,C00236,1,7,47,2025-10-12
E003161,C00236,1,8,28,2025-08-27
E003162,C00236,1,9,37,2025-07-26
E003163,C00236,2,1,53,2025-07-21
E003164,C00236,2,2,48,2025-02-07
E003165,C00236,2,3,58,2025-02-08
E003166,C00236,2,4,63,2025-09-05
E003167,C00236,2,5,56,2025-05-06
E003168,C00236,2,6,55,2025-05-15
E003169,C00236,2,7,52,2025-03-03
E003170,C00236,2,8,56,2025-04-10
E003171,C00236,2,9,70,2025-10-16
E003172,C00236,2,10,42,2025-01-23
E003173,C00236,2,11,59,2025-10-25
E003174,C00236,3,1,60,2025-11-21
E003175,C00236,3,2,63,2025-09-01
E003176,C00236,3,3,27,2025-09-20
E003177,C00236,3,4,54,2025-10-04
E003178,C00236,3,5,58,2025-03-23
E003179,C00236,3,6,32,2025-11-09
E003180,C00236,3,7,35,2025-08-12
E003181,C00236,3,8,23,2025-10-06
E003182,C00236,3,9,30,2025-08-21
E003183,C00236,4,1,34,2025-02-15
E003184,C00236,4,2,37,2025-06-29
E003185,C00236,4,3,38,2025-03-25
E003186,C00236,4,4,47,2025-02-04
E003187,C00236,4,5,59,2025-09-01
E003188,C00236,4,6,43,2025-03-28
E003189,C00238,1,1,62,2016-05-26
E003190,C00238,1,2,57,2016-08-24
E003191,C00238,1,3,49,2016-04-30
E003192,C00238,1,4,64,2016-10-03
E003193,C00238,1,5,50,2016-11-08
E003194,C00238,1,6,35,2016-08-23
E003195,C00238,1,7,18,2016-06-15
E003196,C00238,1,8,63,2016-11-18
E003197,C00238,2,1,45,2016-04-23
E003198,C00238,2,2,42,2016-07-30
E003199,C00238,2,3,60,2016-03-28
E003200,C00238,2,4,33,2016-05-03
E003201,C00238,2,5,49,2016-06-06
E003202,C00238,2,6,52,2016-02-27
E003203,C00238,2,7,58,2016-03-13
E003204,C00238,2,8,51,2016-03-22
E003205,C00238,2,9,61,2016-05-05
E003206,C00238,2,10,45,2016-06-06
E003207,C00238,3,1,53,2016-09-12
E003208,C00238,3,2,65,2016-08-15
E003209,C00238,3,3,48,2016-09-10
E003210,C00238,3,4,50,2016-08-16
E003211,C00238,3,5,65,2016-05-31
E003212,C00238,3,6,55,2016-05-02
E003213,C00239,1,1,49,2017-02-12
E003214,C00239,1,2,23,2017-08-12
E003215,C00239,1,3,53,2017-05-28
E003216,C00239,1,4,46,2017-01-28
E003217,C00239,1,5,44,2017-03-13
E003218,C00239,1,6,40,2017-04-02
E003219,C00239,1,7,54,2017-10-09
E003220,C00239,1,8,66,2017-08-16
E003221,C00239,1,9,50,2017-01-26
E003222,C00239,1,10,45,2017-10-29
E003223,C00239,1,11,43,2017-05-09
E003224,C00239,1,12,51,2017-05-01
E003225,C00239,2,1,47,2017-04-27
E003226,C00239,2,2,56,2017-01-23
E003227,C00239,2,3,46,2017-04-08
E003228,C00239,2,4,45,2017-06-09
E003229,C00239,2,5,83,2017-06-03
E003230,C00239,2,6,35,2017-09-29
E003231,C00239,2,7,45,2017-06-22
E003232,C00239,3,1,56,2017-04-21
E003233,C00239,3,2,50,2017-04-03
E003234,C00239,3,3,56,2017-05-25
E003235,C00239,3,4,45,2017-04-19
E003236,C00239,3,5,49,2017-10-14
E003237,C00239,3,6,37,2017-08-16
E003238,C00239,3,7,38,2017-01-31
E003239,C00239,3,8,28,2017-11-09
E003240,C00239,3,9,35,2017-08-15
E003241,C00239,3,10,61,2017-04-15
E003242,C00239,4,1,59,2017-06-11
E003243,C00239,4,2,35,2017-05-17
E003244,C00239,4,3,51,2017-03-09
E003245,C00239,4,4,56,2017-05-04
E003246,C00239,4,5,60,2017-04-06
E003247,C00239,4,6,66,2017-06-28
E003248,C00239,4,7,44,2017-05-15
E003249,C00240,1,1,39,2016-07-29
E003250,C00240,1,2,51,2016-04-25
E003251,C00240,1,3,29,2016-05-16
E003252,C00240,1,4,45,2016-07-02
E003253,C00240,1,5,32,2016-05-27
E003254,C00240,1,6,31,2016-02-23
E003255,C00240,1,7,47,2016-04-12
E003256,C00240,1,8,46,2016-10-12
E003257,C00240,1,9,44,2016-03-07
E003258,C00241,1,1,18,2023-11-13
E003259,C00241,1,2,55,2023-04-01
E003260,C00241,1,3,44,2023-01-09
E003261,C00241,1,4,32,2023-09-13
E003262,C00241,1,5,53,2023-06-01
E003263,C00241,1,6,73,2023-01-21
E003264,C00241,1,7,66,2023-04-27
E003265,C00241,1,8,48,2023-09-22
E003266,C00241,1,9,27,2023-03-13
E003267,C00241,1,10,37,2023-04-14
E003268,C00241,1,11,63,2023-10-06
E003269,C00241,1,12,38,2023-08-29
E003270,C00242,1,1,47,2022-08-16
E003271,C00242,1,2,43,2022-01-27
E003272,C00242,1,3,64,2022-11-17
E003273,C00242,1,4,47,2022-02-04
E003274,C00242,1,5,60,2022-05-03
E003275,C00242,1,6,57,2022-04-18
E003276,C00242,1,7,33,2022-07-30
E003277,C00242,2,1,60,2022-11-09
E003278,C00242,2,2,43,2022-02-20
E003279,C00242,2,3,40,2022-08-01
E003280,C00242,2,4,44,2022-06-28
E003281,C00242,2,5,27,2022-11-18
E003282,C00242,2,6,86,2022-08-02
E003283,C00242,2,7,39,2022-07-01
E003284,C00242,2,8,34,2022-01-04
E003285,C00242,2,9,49,2022-05-26
E003286,C00243,1,1,42,2024-11-17
E003287,C00243,1,2,29,2024-08-10
E003288,C00243,1,3,57,2024-02-19
E003289,C00243,1,4,32,2024-09-30
E003290,C00243,1,5,34,2024-05-05
E003291,C00243,1,6,48,2024-08-16
E003292,C00243,1,7,73,2024-10-05
E003293,C00243,1,8,41,2024-01-04
E003294,C00243,2,1,38,2024-08-18
E003295,C00243,2,2,47,2024-06-19
E003296,C00243,2,3,28,2024-02-10
E003297,C00243,2,4,46,2024-04-14
E003298,C00243,2,5,53,2024-04-03
E003299,C00243,2,6,67,2024-09-06
E003300,C00243,2,7,58,2024-02-12
E003301,C00243,2,8,27,2024-08-28
E003302,C00243,2,9,27,2024-02-10
E003303,C00243,2,10,40,2024-09-10
E003304,C00243,3,1,53,2024-10-19
E003305,C00243,3,2,49,2024-09-01
E003306,C00243,3,3,43,2024-03-15
E003307,C00243,3,4,27,2024-09-29
E003308,C00243,3,5,62,2024-08-18
E003309,C00243,3,6,51,2024-11-06
E003310,C00243,3,7,73,2024-03-17
E003311,C00243,3,8,42,2024-09-02
E003312,C00243,3,9,58,2024-06-30
E003313,C00243,4,1,50,2024-02-19
E003314,C00243,4,2,54,2024-09-09
E003315,C00243,4,3,31,2024-04-03
E003316,C00243,4,4,66,2024-08-05
E003317,C00243,4,5,51,2024-10-14
E003318,C00243,4,6,46,2024-07-21
E003319,C00245,1,1,32,2015-04-02
E003320,C00245,1,2,31,2015-07-21
E003321,C00245,1,3,51,2015-02-07
E003322,C00245,1,4,35,2015-03-20
E003323,C00245,1,5,56,2015-10-06
E003324,C00245,1,6,50,2015-10-27
E003325,C00245,2,1,61,2015-02-25
E003326,C00245,2,2,32,2015-07-13
E003327,C00245,2,3,60,2015-10-06
E003328,C00245,2,4,37,2015-04-29
E003329,C00245,2,5,43,2015-06-17
E003330,C00245,2,6,56,2015-01-30
E003331,C00245,2,7,29,2015-02-25
E003332,C00245,2,8,53,2015-04-18
E003333,C00246,1,1,32,2024-06-10
E003334,C00246,1,2,56,2024-11-09
E003335,C00246,1,3,29,2024-08-01
E003336,C00246,1,4,33,2024-05-03
E003337,C00246,1,5,54,2024-05-08
E003338,C00246,1,6,59,2024-05-29
E003339,C00246,1,7,45,2024-10-15
E003340,C00246,2,1,49,2024-08-09
E003341,C00246,2,2,55,2024-09-23
E003342,C00246,2,3,29,2024-07-18
E003343,C00246,2,4,48,2024-06-22
E003344,C00246,2,5,39,2024-10-15
E003345,C00246,2,6,51,2024-09-07
E003346,C00246,2,7,52,2024-09-10
E003347,C00246,2,8,71,2024-03-01
E003348,C00246,2,9,60,2024-01-02
E003349,C00246,2,10,31,2024-05-24
E003350,C00246,3,1,44,2024-07-14
E003351,C00246,3,2,48,2024-10-20
E003352,C00246,3,3,64,2024-10-20
E003353,C00246,3,4,45,2024-03-14
E003354,C00246,3,5,21,2024-06-21
E003355,C00246,3,6,37,2024-02-15
E003356,C00246,3,7,59,2024-09-30
E003357,C00246,3,8,26,2024-06-30
E003358,C00246,3,9,32,2024-11-12
E003359,C00246,3,10,61,2024-02-09
E003360,C00246,3,11,54,2024-10-30
E003361,C00246,3,12,44,2024-03-16
E003362,C00246,4,1,56,2024-04-29
E003363,C00246,4,2,32,2024-07-11
E003364,C00246,4,3,66,2024-04-23
E003365,C00246,4,4,52,2024-10-13
E003366,C00246,4,5,78,2024-07-31
E003367,C00246,4,6,29,2024-05-03
E003368,C00246,4,7,53,2024-10-09
E003369,C00246,4,8,42,2024-10-08
E003370,C00247,1,1,50,2025-05-14
E003371,C00247,1,2,62,2025-04-12
E003372,C00247,1,3,50,2025-03-19
E003373,C00247,1,4,55,2025-05-10
E003374,C00247,1,5,59,2025-02-15
E003375,C00247,1,6,51,2025-07-02
E003376,C00247,1,7,40,2025-04-13
E003377,C00247,1,8,52,2025-06-28
E003378,C00247,1,9,55,2025-06-15
E003379,C00247,2,1,57,2025-06-28
E003380,C00247,2,2,31,2025-09-06
E003381,C00247,2,3,44,2025-03-06
E003382,C00247,2,4,49,2025-03-21
E003383,C00247,2,5,54,2025-02-27
E003384,C00247,2,6,41,2025-01-15
E003385,C00247,2,7,45,2025-06-09
E003386,C00247,2,8,40,2025-03-05
E003387,C00247,3,1,35,2025-04-05
E003388,C00247,3,2,26,2025-09-18
E003389,C00247,3,3,39,2025-04-30
E003390,C00247,3,4,66,2025-01-08
E003391,C00247,3,5,39,2025-03-28
E003392,C00247,3,6,55,2025-02-15
E003393,C00247,3,7,51,2025-11-06
E003394,C00247,3,8,47,2025-10-08
E003395,C00247,3,9,64,2025-10-28
E003396,C00247,3,10,55,2025-08-26
E003397,C00247,3,11,45,2025-03-07
E003398,C00248,1,1,61,2015-02-21
E003399,C00248,1,2,39,2015-02-14
E003400,C00248,1,3,49,2015-11-11
E003401,C00248,1,4,38,2015-02-24
E003402,C00248,1,5,44,2015-07-11
E003403,C00248,1,6,46,2015-01-30
E003404,C00248,2,1,44,2015-08-19
E003405,C00248,2,2,42,2015-11-03
E003406,C00248,2,3,54,2015-08-21
E003407,C00248,2,4,18,2015-11-19
E003408,C00248,2,5,39,2015-05-24
E003409,C00248,2,6,50,2015-07-22
E003410,C00248,2,7,47,2015-10-29
E003411,C00248,2,8,24,2015-07-08
E003412,C00248,3,1,45,2015-08-28
E003413,C00248,3,2,34,2015-06-30
E003414,C00248,3,3,77,2015-02-20
E003415,C00248,3,4,41,2015-11-22
E003416,C00248,3,5,33,2015-11-14
E003417,C00248,3,6,34,2015-05-18
E003418,C00248,3,7,64,2015-03-06
E003419,C00248,3,8,61,2015-09-14
E003420,C00248,3,9,38,2015-06-30
E003421,C00248,4,1,42,2015-10-03
E003422,C00248,4,2,48,2015-05-30
E003423,C00248,4,3,52,2015-01-28
E003424,C00248,4,4,40,2015-09-10
E003425,C00248,4,5,46,2015-09-23
E003426,C00248,4,6,53,2015-01-26
E003427,C00248,4,7,44,2015-10-22
E003428,C00248,4,8,43,2015-09-29
E003429,C00248,4,9,47,2015-08-14
E003430,C00248,4,10,30,2015-02-28
E003431,C00248,4,11,52,2015-02-16
E003432,C00248,4,12,40,2015-10-05
E003433,C00250,1,1,55,2015-09-02
E003434,C00250,1,2,50,2015-07-16
E003435,C00250,1,3,33,2015-05-24
E003436,C00250,1,4,52,2015-06-25
E003437,C00250,1,5,39,2015-01-26
E003438,C00250,1,6,48,2015-04-08
E003439,C00250,1,7,42,2015-07-26
E003440,C00250,1,8,49,2015-03-23
E003441,C00250,1,9,54,2015-04-04
E003442,C00250,1,10,64,2015-01-10
E003443,C00252,1,1,18,2026-09-28
E003444,C00252,1,2,18,2026-03-19
E003445,C00252,1,3,24,2026-09-02
E003446,C00252,1,4,53,2026-11-05
E003447,C00252,1,5,44,2026-08-29
E003448,C00252,1,6,44,2026-08-28
E003449,C00252,1,7,46,2026-11-09
E003450,C00253,1,1,52,2019-01-08
E003451,C00253,1,2,43,2019-08-09
E003452,C00253,1,3,36,2019-04-27
E003453,C00253,1,4,72,2019-09-25
E003454,C00253,1,5,42,2019-03-05
E003455,C00253,1,6,24,2019-05-05
E003456,C00253,1,7,39,2019-06-22
E003457,C00253,1,8,53,2019-06-07
E003458,C00253,1,9,46,2019-10-07
E003459,C00253,2,1,64,2019-09-02
E003460,C00253,2,2,54,2019-03-02
E003461,C00253,2,3,50,2019-01-19
E003462,C00253,2,4,64,2019-05-04
E003463,C00253,2,5,48,2019-10-22
E003464,C00253,2,6,56,2019-03-12
E003465,C00253,2,7,44,2019-04-18
E003466,C00253,2,8,37,2019-07-27
E003467,C00253,2,9,52,2019-02-26
E003468,C00253,2,10,37,2019-06-16
E003469,C00253,2,11,39,2019-10-08
E003470,C00255,1,1,51,2017-06-11
E003471,C00255,1,2,57,2017-08-05
E003472,C00255,1,3,45,2017-04-26
E003473,C00255,1,4,61,2017-01-12
E003474,C00255,1,5,41,2017-04-16
E003475,C00255,1,6,44,2017-05-30
E003476,C00255,1,7,42,2017-10-27
E003477,C00255,1,8,42,2017-04-29
E003478,C00255,1,9,61,2017-03-05
E003479,C00255,1,10,48,2017-01-23
E003480,C00258,1,1,33,2020-04-07
E003481,C00258,1,2,49,2020-09-09
E003482,C00258,1,3,50,2020-06-09
E003483,C00258,1,4,49,2020-10-10
E003484,C00258,1,5,47,2020-02-05
E003485,C00258,1,6,51,2020-07-26
E003486,C00258,1,7,40,2020-08-03
E003487,C00258,1,8,41,2020-06-27
E003488,C00258,1,9,41,2020-04-07
E003489,C00258,2,1,43,2020-02-07
E003490,C00258,2,2,62,2020-03-28
E003491,C00258,2,3,79,2020-11-19
E003492,C00258,2,4,21,2020-09-20
E003493,C00258,2,5,37,2020-05-17
E003494,C00258,2,6,41,2020-11-09
E003495,C00258,2,7,34,2020-11-21
E003496,C00258,2,8,42,2020-10-03
E003497,C00258,2,9,53,2020-07-29
E003498,C00258,2,10,47,2020-08-15
E003499,C00258,2,11,45,2020-02-13
E003500,C00258,3,1,38,2020-08-05
E003501,C00258,3,2,48,2020-01-22
E003502,C00258,3,3,31,2020-05-26
E003503,C00258,3,4,59,2020-08-24
E003504,C00258,3,5,18,2020-08-03
E003505,C00258,3,6,48,2020-05-12
E003506,C00258,3,7,45,2020-05-13
E003507,C00258,3,8,49,2020-07-03
E003508,C00258,3,9,37,2020-10-07
E003509,C00258,3,10,52,2020-05-05
E003510,C00258,3,11,45,2020-08-19
E003511,C00258,3,12,36,2020-06-04
E003512,C00258,4,1,29,2020-09-15
E003513,C00258,4,2,63,2020-11-12
E003514,C00258,4,3,52,2020-07-27
E003515,C00258,4,4,43,2020-11-14
E003516,C00258,4,5,56,2020-08-10
E003517,C00258,4,6,43,2020-05-28
E003518,C00260,1,1,39,2018-01-02
E003519,C00260,1,2,34,2018-11-18
E003520,C00260,1,3,50,2018-07-04
E003521,C00260,1,4,46,2018-07-20
E003522,C00260,1,5,53,2018-09-07
E003523,C00260,1,6,51,2018-05-31
E003524,C00260,1,7,34,2018-07-15
E003525,C00260,1,8,26,2018-05-07
E003526,C00260,1,9,53,2018-07-07
E003527,C00260,2,1,56,2018-03-07
E003528,C00260,2,2,42,2018-03-07
E003529,C00260,2,3,66,2018-03-13
E003530,C00260,2,4,47,2018-03-01
E003531,C00260,2,5,60,2018-07-17
E003532,C00260,2,6,70,2018-09-30
E003533,C00260,2,7,70,2018-08-02
E003534,C00260,3,1,46,2018-07-22
E003535,C00260,3,2,62,2018-02-15
E003536,C00260,3,3,41,2018-10-26
E003537,C00260,3,4,32,2018-02-21
E003538,C00260,3,5,56,2018-02-16
E003539,C00260,3,6,45,2018-03-11
E003540,C00260,4,1,20,2018-01-02
E003541,C00260,4,2,35,2018-03-22
E003542,C00260,4,3,59,2018-01-20
E003543,C00260,4,4,22,2018-04-30
E003544,C00260,4,5,41,2018-01-05
E003545,C00260,4,6,50,2018-06-10
E003546,C00260,4,7,52,2018-11-06
E003547,C00260,4,8,48,2018-03-19
E003548,C00260,4,9,26,2018-07-29
E003549,C00260,4,10,61,2018-10-01
E003550,C00260,4,11,59,2018-03-10
E003551,C00263,1,1,29,2021-10-04
