user_id,signup_date,country,age,gender,acquisition_channel,signup_device,referral_user_id,campaign_id,email_opt_in
U003488,2025-12-23,USA,41,Female,Organic,Mobile,,CMP0036,False
U003489,2025-02-03,USA,37,Male,Paid Social,Mobile,,CMP0048,True
U003490,2022-11-19,USA,20,Female,Organic,Smart TV,,CMP0024,True
U003491,2024-07-30,USA,19,Male,Organic,Mobile,,CMP0054,True
U003492,2024-04-14,Canada,43,Female,Organic,Desktop,,CMP0023,True
U003493,2022-12-28,USA,13,Female,Paid Social,Mobile,,CMP0037,True
U003494,2025-12-10,Philippines,31,Male,Paid Search,Mobile,,CMP0022,False
U003495,2025-10-15,India,33,Female,Paid Search,Mobile,,CMP0028,True
U003496,2023-01-09,India,27,Male,Paid Search,Smart TV,,CMP0031,True
U003497,2025-06-12,Japan,31,Female,Referral,Desktop,U001864,CMP0032,False
U003498,2023-08-07,Canada,36,Other,Organic,Smart TV,,CMP0028,True
U003499,2026-02-26,France,26,Female,Paid Social,Smart TV,,CMP0049,True
U003500,2026-05-22,Australia,40,Female,Direct,Mobile,,CMP0056,False
U003501,2026-02-09,India,37,Female,Organic,Desktop,,CMP0013,False
U003502,2025-02-16,India,30,Other,Affiliate,Smart TV,,CMP0017,True
U003503,2023-01-02,Canada,23,Female,Referral,Smart TV,U001007,CMP0018,True
U003504,2024-07-27,India,31,Female,Paid Search,Smart TV,,CMP0019,True
U003505,2026-04-28,Mexico,53,Other,Influencer,Desktop,,CMP0044,True
U003506,2024-07-25,India,24,Male,Affiliate,Mobile,,CMP0019,True
U003507,2024-03-10,India,47,Male,Referral,Mobile,U003443,CMP0047,False
U003508,2026-03-31,Brazil,14,Female,Organic,Mobile,,CMP0056,True
U003509,2026-03-06,USA,23,Female,Paid Social,Desktop,,CMP0007,True
U003510,2024-09-06,USA,26,Male,Organic,Mobile,,CMP0002,True
U003511,2026-04-24,Brazil,41,Male,Organic,Mobile,,CMP0027,True
U003512,2026-01-16,USA,32,Female,Paid Search,Mobile,,CMP0004,True
U003513,2026-03-27,France,45,Male,Organic,Smart TV,,CMP0055,True
U003514,2025-06-21,Indonesia,28,Female,Organic,Mobile,,CMP0054,True
U003515,2023-01-05,Japan,31,Male,Direct,Mobile,,CMP0040,False
U003516,2024-02-29,Canada,28,Male,Email,Mobile,,CMP0014,True
U003517,2025-03-14,India,52,Female,Organic,Mobile,,CMP0024,True
U003518,2025-09-09,Germany,20,Male,Organic,Smart TV,,CMP0037,True
U003519,2023-10-13,France,26,Female,Paid Search,Mobile,,CMP0046,True
U003520,2026-01-22,South Africa,22,Female,Organic,Mobile,,CMP0025,True
U003521,2023-08-02,Brazil,37,Female,Paid Search,Smart TV,,CMP0021,False
U003522,2026-05-10,UK,20,Female,Referral,Mobile,U000677,CMP0012,True
U003523,2024-11-26,India,50,Male,Organic,Desktop,,CMP0019,False
U003524,2023-04-27,Indonesia,32,Male,Referral,Smart TV,U003155,CMP0052,False
U003525,2026-01-19,Germany,36,Female,TV/OTT,Mobile,,CMP0034,True
U003526,2026-04-24,Philippines,36,Female,Organic,Desktop,,CMP0031,True
U003527,2024-07-08,France,31,Male,Paid Social,Mobile,,CMP0030,True
U003528,2024-11-26,Nigeria,33,Female,Organic,Mobile,,CMP0034,True
U003529,2026-06-13,Brazil,32,Male,Paid Social,Desktop,,CMP0057,True
U003530,2024-06-28,Nigeria,37,Male,Organic,Mobile,,CMP0001,True
U003531,2025-01-15,Philippines,23,Male,Paid Social,Mobile,,CMP0048,False
U003532,2024-03-19,Philippines,22,Female,Paid Search,Tablet,,CMP0035,False
U003533,2023-10-05,Indonesia,40,Male,Direct,Mobile,,CMP0039,True
U003534,2026-06-16,Brazil,31,Female,Organic,Mobile,,CMP0008,False
U003535,2023-06-15,Japan,13,Male,Organic,Mobile,,CMP0050,True
U003536,2025-06-06,Brazil,27,Male,Organic,Smart TV,,CMP0055,True
U003537,2025-02-11,South Korea,47,Male,Organic,Mobile,,CMP0048,True
U003538,2025-10-28,Japan,30,Female,Paid Social,Mobile,,CMP0028,False
U003539,2023-05-18,Japan,26,Male,Direct,Tablet,,CMP0023,True
U003540,2023-01-04,India,17,Female,Paid Social,Desktop,,CMP0058,True
U003541,2025-10-10,South Korea,26,Male,Affiliate,Desktop,,CMP0040,True
U003542,2026-03-04,Philippines,20,Other,Paid Social,Smart TV,,CMP0022,False
U003543,2023-04-10,Germany,36,Male,Organic,Mobile,,CMP0052,False
U003544,2026-04-20,India,32,Female,Direct,Desktop,,CMP0028,True
U003545,2024-11-17,Philippines,28,Male,Direct,Mobile,,CMP0057,False
U003546,2023-06-21,South Korea,24,Male,Organic,Mobile,,CMP0002,True
U003547,2025-10-11,India,47,Female,Organic,Mobile,,CMP0031,True
U003548,2025-03-18,Mexico,24,Male,Paid Social,Mobile,,CMP0001,True
U003549,2023-11-09,France,24,Female,TV/OTT,Smart TV,,CMP0043,False
U003550,2023-09-17,France,29,Female,Paid Social,Mobile,,CMP0041,False
U003551,2025-09-29,Canada,30,Female,Paid Search,Mobile,,CMP0028,False
U003552,2024-03-04,Canada,36,Male,Paid Search,Tablet,,CMP0001,True
U003553,2026-04-12,Philippines,41,Other,Paid Search,Mobile,,CMP0045,True
U003554,2023-12-09,Indonesia,40,Female,Direct,Mobile,,CMP0058,False
U003555,2024-06-07,India,56,Female,Referral,Mobile,U001831,CMP0047,True
U003556,2024-08-31,Indonesia,15,Male,Influencer,Mobile,,CMP0059,True
U003557,2026-05-14,India,34,Male,Organic,Mobile,,CMP0026,True
U003558,2024-07-24,USA,26,Female,Paid Search,Mobile,,CMP0015,True
U003559,2024-12-05,Japan,52,Female,Influencer,Smart TV,,CMP0001,False
U003560,2025-02-11,USA,33,Male,Organic,Desktop,,CMP0049,True
U003561,2023-08-26,USA,13,Male,Organic,Desktop,,CMP0059,False
U003562,2025-07-07,Nigeria,36,Male,Influencer,Tablet,,CMP0051,True
U003563,2024-05-30,Brazil,34,Female,Paid Social,Mobile,,CMP0006,True
U003564,2026-02-12,UK,39,Male,Paid Social,Desktop,,CMP0008,True
U003565,2024-06-08,Brazil,24,Male,Organic,Desktop,,CMP0006,True
U003566,2024-11-21,Mexico,35,Male,Organic,Desktop,,CMP0049,True
U003567,2023-09-06,Germany,29,Male,Email,Mobile,,CMP0037,False
U003568,2024-03-16,India,25,Male,Organic,Mobile,,CMP0052,True
U003569,2025-12-31,India,35,Male,Paid Social,Mobile,,CMP0053,False
U003570,2026-03-15,Brazil,33,Female,Paid Social,Mobile,,CMP0023,True
U003571,2025-03-29,Mexico,42,Female,Paid Social,Desktop,,CMP0058,True
U003572,2024-08-19,Indonesia,32,Male,Influencer,Smart TV,,CMP0042,True
U003573,2026-01-04,India,38,Female,Organic,Desktop,,CMP0058,True
U003574,2024-03-04,Philippines,19,Female,Paid Search,Tablet,,CMP0016,True
U003575,2023-05-02,South Africa,45,Female,Referral,Tablet,U000211,CMP0033,True
U003576,2024-11-14,Canada,24,Male,Organic,Mobile,,CMP0035,True
U003577,2026-04-16,USA,41,Female,TV/OTT,Desktop,,CMP0051,True
U003578,2025-07-05,Mexico,34,Female,Paid Search,Smart TV,,CMP0034,True
U003579,2025-10-06,Indonesia,33,Other,Paid Social,Mobile,,CMP0021,True
U003580,2025-12-01,USA,39,Male,Organic,Desktop,,CMP0008,True
U003581,2024-05-08,USA,13,Male,Paid Social,Smart TV,,CMP0055,False
U003582,2026-01-13,Germany,26,Female,Organic,Desktop,,CMP0056,True
U003583,2023-07-12,South Korea,39,Male,Paid Search,Mobile,,CMP0060,True
U003584,2025-01-20,USA,51,Female,Direct,Desktop,,CMP0057,True
U003585,2025-10-11,India,31,Male,Referral,Mobile,U001337,CMP0058,False
U003586,2024-10-24,UK,13,Male,Affiliate,Mobile,,CMP0057,True
U003587,2022-11-12,Nigeria,28,Male,Direct,Mobile,,CMP0054,True
U003588,2025-12-19,France,31,Female,Organic,Mobile,,CMP0033,True
U003589,2024-08-06,India,43,Female,Organic,Desktop,,CMP0043,False
U003590,2022-12-05,Philippines,32,Female,Referral,Tablet,U001628,CMP0016,True
U003591,2023-07-05,Brazil,19,Female,Organic,Smart TV,,CMP0042,False
U003592,2024-01-09,Indonesia,41,Female,Referral,Mobile,U001361,CMP0045,False
U003593,2025-03-23,UK,37,Female,Paid Social,Tablet,,CMP0026,True
U003594,2026-04-17,USA,25,Male,Organic,Mobile,,CMP0040,True
U003595,2025-05-01,India,39,Female,Affiliate,Mobile,,CMP0026,True
U003596,2023-10-24,USA,26,Other,Paid Social,Desktop,,CMP0053,True
U003597,2026-02-26,Australia,29,Other,Organic,Mobile,,CMP0012,True
U003598,2025-04-07,Brazil,26,Male,Influencer,Desktop,,CMP0052,True
U003599,2026-05-14,UK,28,Male,Organic,Mobile,,CMP0047,True
U003600,2025-10-24,South Korea,41,Female,Organic,Desktop,,CMP0017,True
U003601,2026-06-26,Brazil,14,Female,Referral,Mobile,U000490,CMP0010,True
U003602,2025-06-16,Brazil,43,Male,Paid Search,Mobile,,CMP0036,False
U003603,2024-06-26,USA,33,Other,Paid Search,Smart TV,,CMP0057,True
U003604,2023-12-30,South Africa,28,Male,Paid Social,Smart TV,,CMP0027,True
U003605,2023-12-06,Germany,32,Male,Affiliate,Mobile,,CMP0016,False
U003606,2025-09-17,Philippines,22,Female,Organic,Mobile,,CMP0056,False
U003607,2026-01-29,Japan,15,Female,TV/OTT,Smart TV,,CMP0038,False
U003608,2024-08-05,Brazil,23,Female,Paid Search,Smart TV,,CMP0025,False
U003609,2025-11-07,USA,13,Male,Organic,Mobile,,CMP0026,True
U003610,2026-05-21,Germany,18,Male,Organic,Mobile,,CMP0004,False
U003611,2024-10-20,USA,15,Female,TV/OTT,Desktop,,CMP0051,True
U003612,2024-01-01,Nigeria,44,Male,Organic,Desktop,,CMP0030,True
U003613,2024-01-30,UK,19,Male,Referral,Mobile,U001427,CMP0049,True
U003614,2024-10-12,India,31,Female,Organic,Desktop,,CMP0014,False
U003615,2024-06-22,Brazil,43,Other,Email,Desktop,,CMP0005,True
U003616,2025-11-24,Brazil,40,Other,TV/OTT,Smart TV,,CMP0001,True
U003617,2022-06-20,Germany,29,Female,Organic,Desktop,,CMP0037,True
U003618,2026-02-27,South Korea,29,Male,Organic,Mobile,,CMP0055,False
U003619,2024-09-23,Japan,33,Female,Organic,Mobile,,CMP0044,False
U003620,2026-05-29,Indonesia,53,Male,Direct,Desktop,,CMP0041,True
U003621,2023-09-28,India,36,Male,Affiliate,Mobile,,CMP0031,True
U003622,2025-07-09,Brazil,38,Male,Direct,Desktop,,CMP0008,True
U003623,2023-08-21,Philippines,54,Male,Paid Social,Mobile,,CMP0034,False
U003624,2023-03-14,UK,34,Male,Influencer,Mobile,,CMP0023,False
U003625,2024-08-08,UK,43,Female,Direct,Mobile,,CMP0007,True
U003626,2025-09-12,USA,36,Other,Organic,Desktop,,CMP0017,True
U003627,2025-11-14,Japan,36,Male,Organic,Mobile,,CMP0042,False
U003628,2026-06-23,France,22,Male,Organic,Mobile,,CMP0049,True
U003629,2023-05-22,UK,20,Male,Paid Social,Smart TV,,CMP0019,False
U003630,2026-01-26,USA,26,Female,Referral,Smart TV,U002687,CMP0042,False
U003631,2025-07-21,USA,40,Female,Direct,Mobile,,CMP0060,False
U003632,2025-10-24,Brazil,40,Female,Influencer,Desktop,,CMP0007,True
U003633,2024-01-19,USA,45,Male,Organic,Mobile,,CMP0023,False
U003634,2024-12-23,South Korea,31,Female,TV/OTT,Smart TV,,CMP0001,True
U003635,2026-01-03,Nigeria,37,Female,Email,Mobile,,CMP0010,False
U003636,2023-10-02,South Korea,37,Female,Organic,Mobile,,CMP0050,True
U003637,2025-08-22,Philippines,30,Female,TV/OTT,Mobile,,CMP0050,True
U003638,2025-11-01,South Africa,28,Female,Organic,Mobile,,CMP0056,True
U003639,2026-01-08,Japan,17,Male,Paid Social,Smart TV,,CMP0038,True
U003640,2023-04-15,Brazil,30,Male,Referral,Mobile,U000191,CMP0058,True
U003641,2026-02-28,Australia,30,Female,Organic,Desktop,,CMP0044,True
U003642,2026-01-05,Brazil,43,Male,Referral,Desktop,U002719,CMP0008,False
U003643,2023-10-02,India,44,Female,Paid Social,Mobile,,CMP0028,True
U003644,2024-12-25,USA,33,Female,Paid Social,Desktop,,CMP0024,False
U003645,2025-11-08,Germany,52,Male,Paid Social,Mobile,,CMP0006,True
U003646,2024-01-04,Indonesia,33,Male,Organic,Smart TV,,CMP0008,True
U003647,2026-01-08,France,42,Female,Organic,Smart TV,,CMP0058,True
U003648,2025-06-30,India,30,Male,Organic,Mobile,,CMP0057,False
U003649,2024-09-23,Mexico,20,Male,Organic,Mobile,,CMP0059,True
U003650,2024-07-15,Australia,27,Male,Paid Search,Desktop,,CMP0028,True
U003651,2024-06-19,Japan,46,Male,Paid Social,Tablet,,CMP0023,True
U003652,2024-10-18,Brazil,29,Male,Organic,Tablet,,CMP0055,True
U003653,2026-02-17,India,27,Female,Referral,Tablet,U000843,CMP0012,True
U003654,2026-02-09,India,31,Female,Email,Smart TV,,CMP0028,False
U003655,2025-08-31,Indonesia,28,Male,Organic,Mobile,,CMP0046,False
U003656,2024-09-02,USA,43,Male,Organic,Smart TV,,CMP0006,False
U003657,2023-05-28,Philippines,50,Other,Paid Search,Mobile,,CMP0016,False
U003658,2023-07-07,USA,32,Female,Affiliate,Desktop,,CMP0022,True
U003659,2022-04-29,South Africa,37,Male,Organic,Desktop,,CMP0060,True
U003660,2026-02-15,India,41,Female,Paid Search,Desktop,,CMP0059,True
U003661,2023-10-10,Japan,33,Female,Direct,Mobile,,CMP0014,True
U003662,2026-05-23,France,23,Female,Paid Social,Smart TV,,CMP0053,True
U003663,2025-11-23,South Korea,27,Male,Organic,Mobile,,CMP0037,True
U003664,2026-01-21,South Korea,36,Female,Paid Social,Tablet,,CMP0031,False
U003665,2026-04-12,USA,35,Female,Paid Search,Desktop,,CMP0013,True
U003666,2025-07-06,UK,14,Female,TV/OTT,Mobile,,CMP0020,True
U003667,2024-11-30,UK,27,Female,Direct,Mobile,,CMP0033,False
U003668,2025-09-26,France,24,Male,Organic,Tablet,,CMP0010,False
U003669,2026-05-31,France,40,Male,TV/OTT,Smart TV,,CMP0029,True
U003670,2025-04-02,Canada,25,Female,Referral,Desktop,U000335,CMP0009,False
U003671,2025-10-08,South Korea,27,Female,Organic,Smart TV,,CMP0006,True
U003672,2025-01-26,Canada,27,Female,Influencer,Smart TV,,CMP0010,True
U003673,2025-03-28,India,39,Male,Organic,Desktop,,CMP0046,True
U003674,2024-04-05,India,41,Female,Organic,Tablet,,CMP0032,True
U003675,2024-02-22,Japan,36,Male,Referral,Mobile,U003594,CMP0050,True
U003676,2025-08-09,USA,43,Other,Paid Search,Smart TV,,CMP0042,True
U003677,2023-03-22,Indonesia,44,Female,TV/OTT,Desktop,,CMP0003,True
U003678,2025-07-09,France,13,Male,Paid Search,Tablet,,CMP0018,True
U003679,2023-12-11,Mexico,37,Male,Paid Social,Smart TV,,CMP0021,True
U003680,2025-05-04,UK,28,Male,Referral,Tablet,U001643,CMP0060,False
U003681,2022-10-01,South Korea,19,Male,Email,Desktop,,CMP0036,True
U003682,2025-07-18,Philippines,28,Male,Organic,Desktop,,CMP0029,False
U003683,2025-04-07,Brazil,39,Female,Organic,Mobile,,CMP0057,False
U003684,2025-11-04,Canada,46,Male,TV/OTT,Mobile,,CMP0036,True
U003685,2025-02-11,India,18,Other,Organic,Smart TV,,CMP0045,False
U003686,2025-10-28,India,38,Male,Affiliate,Mobile,,CMP0033,True
U003687,2026-05-11,Canada,51,Female,Organic,Mobile,,CMP0025,False
U003688,2023-11-30,France,50,Female,Affiliate,Mobile,,CMP0047,True
U003689,2025-06-25,India,13,Male,Organic,Smart TV,,CMP0022,True
U003690,2026-06-21,Australia,53,Male,Influencer,Mobile,,CMP0057,True
U003691,2024-03-03,India,41,Female,Referral,Mobile,U001111,CMP0020,True
U003692,2026-04-09,Mexico,13,Male,Paid Social,Smart TV,,CMP0051,False
U003693,2025-07-12,Nigeria,24,Male,Organic,Desktop,,CMP0005,False
U003694,2022-09-26,India,44,Female,Organic,Mobile,,CMP0031,True
U003695,2025-04-09,USA,35,Male,Organic,Mobile,,CMP0029,True
U003696,2026-04-10,Brazil,26,Male,Paid Search,Desktop,,CMP0057,True
U003697,2023-06-26,Brazil,32,Male,Paid Search,Desktop,,CMP0023,True
U003698,2025-10-19,South Korea,37,Female,Paid Social,Mobile,,CMP0026,True
U003699,2025-03-12,Philippines,26,Female,Direct,Desktop,,CMP0004,True
U003700,2024-08-31,France,30,Male,Referral,Tablet,U000579,CMP0005,False
U003701,2025-04-20,South Africa,40,Female,Paid Search,Desktop,,CMP0034,True
U003702,2026-02-17,UK,24,Male,Email,Mobile,,CMP0008,False
U003703,2026-03-20,UK,18,Female,Paid Search,Smart TV,,CMP0021,True
U003704,2025-07-31,Canada,25,Female,Paid Search,Mobile,,CMP0058,True
U003705,2025-11-16,Germany,23,Male,Organic,Mobile,,CMP0018,True
U003706,2022-09-30,UK,25,Male,Referral,Smart TV,U000062,CMP0057,False
U003707,2023-02-18,USA,14,Female,Organic,Smart TV,,CMP0026,False
U003708,2024-04-06,South Africa,34,Female,Organic,Mobile,,CMP0055,True
U003709,2026-01-25,Canada,40,Female,Paid Search,Desktop,,CMP0021,True
U003710,2024-03-16,UK,23,Male,Influencer,Desktop,,CMP0046,True
U003711,2023-12-24,India,25,Male,Email,Smart TV,,CMP0009,True
U003712,2025-07-18,USA,30,Male,Paid Social,Mobile,,CMP0041,True
U003713,2026-06-28,USA,22,Female,TV/OTT,Mobile,,CMP0021,True
U003714,2024-06-07,Canada,41,Female,Paid Search,Smart TV,,CMP0051,True
U003715,2026-05-25,Canada,23,Male,Paid Social,Tablet,,CMP0028,False
U003716,2025-03-01,Australia,26,Female,TV/OTT,Tablet,,CMP0027,True
U003717,2025-01-21,India,24,Female,Paid Social,Smart TV,,CMP0040,False
U003718,2025-07-22,Japan,42,Female,Paid Social,Tablet,,CMP0033,True
U003719,2025-06-12,Japan,29,Female,Organic,Mobile,,CMP0034,False
U003720,2025-05-04,South Korea,51,Female,TV/OTT,Mobile,,CMP0054,True
U003721,2023-07-08,Indonesia,35,Female,Organic,Mobile,,CMP0045,False
U003722,2025-12-14,Brazil,43,Male,Paid Search,Desktop,,CMP0004,True
U003723,2025-02-22,USA,28,Female,Influencer,Desktop,,CMP0058,False
U003724,2026-01-07,USA,22,Female,Paid Social,Tablet,,CMP0034,True
U003725,2024-09-06,USA,31,Female,Influencer,Mobile,,CMP0005,True
U003726,2023-05-27,Australia,25,Female,Influencer,Mobile,,CMP0023,True
U003727,2026-06-22,Mexico,13,Male,Email,Mobile,,CMP0002,True
U003728,2025-08-10,USA,42,Female,Organic,Mobile,,CMP0034,True
U003729,2023-01-20,USA,32,Male,Organic,Mobile,,CMP0038,True
U003730,2026-02-24,Indonesia,24,Female,TV/OTT,Mobile,,CMP0058,False
U003731,2024-06-07,Brazil,35,Other,Organic,Mobile,,CMP0041,True
U003732,2025-01-23,USA,32,Female,Referral,Desktop,U000387,CMP0048,True
U003733,2024-07-22,Indonesia,46,Male,Paid Social,Mobile,,CMP0049,False
U003734,2026-06-27,France,36,Male,Direct,Mobile,,CMP0029,True
U003735,2025-12-08,India,30,Female,Organic,Mobile,,CMP0024,True
U003736,2024-08-09,India,38,Male,Influencer,Tablet,,CMP0041,False
U003737,2024-06-18,Germany,31,Female,Paid Search,Smart TV,,CMP0005,True
U003738,2026-04-26,Canada,33,Male,Organic,Mobile,,CMP0034,True
U003739,2022-09-26,South Africa,44,Female,Paid Social,Mobile,,CMP0011,True
U003740,2023-04-30,South Korea,20,Male,Paid Social,Desktop,,CMP0012,True
U003741,2024-08-12,Germany,23,Female,Organic,Smart TV,,CMP0053,True
U003742,2025-03-04,France,27,Male,Organic,Desktop,,CMP0028,True
U003743,2026-06-02,South Africa,29,Other,TV/OTT,Desktop,,CMP0034,True
U003744,2023-08-18,USA,43,Female,Affiliate,Desktop,,CMP0007,True
U003745,2025-09-06,USA,17,Female,Referral,Desktop,U001170,CMP0017,True
U003746,2023-03-23,South Korea,31,Male,Paid Search,Smart TV,,CMP0028,True
U003747,2024-09-19,USA,26,Female,Paid Social,Desktop,,CMP0055,True
U003748,2022-04-15,France,49,Male,Organic,Mobile,,CMP0027,True
U003749,2025-09-01,Brazil,40,Male,Organic,Tablet,,CMP0038,True
U003750,2026-06-08,Canada,34,Male,Direct,Mobile,,CMP0042,False
U003751,2024-12-18,UK,41,Female,Organic,Mobile,,CMP0012,True
U003752,2025-12-09,South Korea,18,Female,Paid Social,Desktop,,CMP0017,True
U003753,2026-04-19,USA,52,Male,Direct,Smart TV,,CMP0032,True
U003754,2026-01-20,USA,23,Female,Affiliate,Desktop,,CMP0024,True
U003755,2025-08-30,India,44,Male,Organic,Mobile,,CMP0049,True
U003756,2022-08-10,USA,37,Female,Paid Search,Desktop,,CMP0025,True
U003757,2024-12-10,Germany,34,Female,Paid Social,Smart TV,,CMP0027,False
U003758,2024-10-26,South Africa,44,Other,Paid Social,Mobile,,CMP0011,True
U003759,2026-06-14,Japan,41,Male,Email,Mobile,,CMP0043,False
U003760,2024-03-15,Mexico,33,Female,Paid Social,Tablet,,CMP0044,True
U003761,2025-12-19,India,27,Female,Referral,Mobile,U002201,CMP0028,False
U003762,2025-10-28,South Africa,33,Female,Paid Search,Mobile,,CMP0041,True
U003763,2023-09-11,Philippines,30,Female,Referral,Desktop,U000619,CMP0059,False
U003764,2024-09-13,Australia,35,Male,Paid Search,Mobile,,CMP0025,True
U003765,2023-07-25,UK,42,Female,Referral,Smart TV,U001684,CMP0002,True
U003766,2026-05-07,USA,36,Female,Referral,Smart TV,U002746,CMP0010,False
U003767,2026-01-12,USA,33,Male,Paid Search,Desktop,,CMP0039,True
U003768,2023-06-22,UK,25,Female,Paid Search,Desktop,,CMP0048,True
U003769,2023-03-28,USA,35,Male,Influencer,Smart TV,,CMP0033,True
U003770,2022-08-24,Philippines,15,Male,Paid Social,Smart TV,,CMP0042,False
U003771,2026-02-28,USA,24,Male,Paid Social,Desktop,,CMP0001,True
U003772,2026-02-21,UK,38,Male,Direct,Desktop,,CMP0040,True
U003773,2026-04-28,Philippines,40,Female,Organic,Smart TV,,CMP0039,True
U003774,2025-04-20,Nigeria,31,Female,Paid Social,Mobile,,CMP0057,False
U003775,2023-07-31,UK,34,Male,Organic,Mobile,,CMP0024,True
U003776,2024-01-28,Canada,35,Male,Organic,Mobile,,CMP0049,True
U003777,2024-12-29,South Korea,38,Male,Paid Social,Mobile,,CMP0015,True
U003778,2026-01-26,South Africa,29,Female,Organic,Mobile,,CMP0054,True
U003779,2024-02-25,Germany,22,Male,Organic,Desktop,,CMP0034,True
U003780,2022-06-01,India,35,Female,Organic,Mobile,,CMP0046,False
U003781,2025-07-17,Germany,51,Male,Paid Social,Mobile,,CMP0032,True
U003782,2025-05-15,South Korea,22,Female,Direct,Smart TV,,CMP0045,False
U003783,2025-04-25,USA,30,Female,Referral,Desktop,U003421,CMP0049,True
U003784,2024-03-08,India,28,Female,Affiliate,Mobile,,CMP0046,False
U003785,2024-11-24,Philippines,56,Female,Paid Search,Smart TV,,CMP0060,False
U003786,2025-05-10,France,22,Female,Organic,Desktop,,CMP0057,True
U003787,2024-07-18,USA,30,Male,Influencer,Mobile,,CMP0048,False
U003788,2025-01-01,Japan,28,Female,Organic,Smart TV,,CMP0032,True
U003789,2026-02-20,Germany,19,Male,Referral,Tablet,U001878,CMP0006,True
U003790,2024-08-18,UK,18,Other,Paid Search,Smart TV,,CMP0025,False
U003791,2026-03-31,India,37,Female,Paid Social,Smart TV,,CMP0037,True
U003792,2025-11-06,Canada,39,Female,Paid Social,Tablet,,CMP0058,False
U003793,2026-01-10,South Africa,26,Female,Organic,Smart TV,,CMP0019,True
U003794,2025-05-25,USA,46,Male,Affiliate,Smart TV,,CMP0059,False
U003795,2026-02-15,Australia,13,Male,Organic,Desktop,,CMP0035,False
U003796,2023-08-01,Brazil,19,Male,Organic,Mobile,,CMP0053,True
U003797,2025-07-16,Philippines,23,Male,Paid Search,Desktop,,CMP0043,True
U003798,2022-04-24,South Africa,31,Female,Influencer,Desktop,,CMP0035,True
U003799,2026-03-03,Nigeria,27,Male,Paid Search,Desktop,,CMP0049,True
U003800,2023-04-17,Philippines,29,Male,Direct,Smart TV,,CMP0038,True
U003801,2025-02-06,India,36,Male,Organic,Smart TV,,CMP0049,True
U003802,2024-09-09,UK,46,Male,Organic,Mobile,,CMP0027,True
